CRN,CALL_TM_min
2018093097,0.0
2018093099,0.0
2018093102,11.0
2018093106,0.0
2018093107,19.0
2018093110,4.0
2018093112,0.0
2018093113,3.0
2018093114,3.0
2018093116,6.0
2018093117,5.0
2018093118,6.0
2018093119,3.0
2018093120,20.0
2018093121,2.0
2018093122,12.0
2018093124,0.0
2018093125,41.0
2018093126,8.0
2018093128,2.0
2018093129,0.0
2018093130,4.0
2018093131,0.0
2018093132,0.0
2018093134,0.0
2018093135,30.0
2018093136,31.0
2018093137,9.0
2018093138,0.0
2018093140,11.0
2018093141,5.0
2018093166,3.0
2018093167,1.0
2018093168,19.0
2018093177,5.0
2018093178,6.0
2018093179,8.0
2018093180,27.0
2018093208,5.0
2018093256,7.0
2018093259,11.0
2018093267,5.0
2018093271,18.0
2018093273,0.0
2018093276,4.0
2018093312,0.0
2018093378,3.0
2018093390,8.0
2018093406,0.0
2018093413,1.0
2018093417,1.0
2018093418,1.0
2018093476,3.0
2018093494,5.0
2018093501,3.0
2018093564,21.0
2018093601,13.0
2018093667,10.0
2018093668,5.0
2018093672,8.0
2018093673,0.0
2018093690,12.0
2018093691,1.0
2018093692,0.0
2018093697,2.0
2018093718,0.0
2018093722,10.0
2018093925,0.0
2018093931,0.0
2018093941,2.0
2018093952,1.0
2018093978,0.0
2018094020,10.0
2018094063,47.0
2018094093,15.0
2018094096,32.0
2018094098,9.0
2018094100,0.0
2018094121,4.0
2018094137,11.0
2018094172,13.0
2018094466,3.0
2018094477,8.0
2018094516,74.0
2018094517,10.0
2018094541,2.0
2018094546,0.0
2018094579,4.0
2018094624,0.0
2018094632,2.0
2018094640,7.0
2018094653,5.0
2018094695,2.0
2018094696,15.0
2018094806,4.0
2018094807,12.0
2018094829,1.0
2018094870,0.0
2018094871,58.0
2018094886,31.0
2018094887,16.0
2018094888,11.0
2018094930,1.0
2018094949,0.0
2018094959,0.0
2018095006,0.0
2018095029,2.0
2018095077,6.0
2018095078,5.0
2018095096,2.0
2018095163,3.0
2018095276,35.0
2018095278,2.0
2018095279,3.0
2018095280,12.0
2018095281,8.0
2018095300,10.0
2018095301,4.0
2018095303,0.0
2018095304,0.0
2018095305,2.0
2018095306,14.0
2018095307,3.0
2018095308,5.0
2018095309,1.0
2018095310,1.0
2018095312,6.0
2018095314,8.0
2018095315,41.0
2018095317,15.0
2018095318,4.0
2018095320,10.0
2018095321,7.0
2018095323,5.0
2018095324,7.0
2018095325,25.0
2018095327,78.0
2018095328,0.0
2018095329,62.0
2018095333,6.0
2018095334,0.0
2018095336,1.0
2018095337,8.0
2018095339,7.0
2018095340,6.0
2018095341,42.0
2018095342,8.0
2018095343,4.0
2018095344,45.0
2018095345,31.0
2018095346,3.0
2018095348,0.0
2018095349,7.0
2018095350,5.0
2018095351,0.0
2018095352,15.0
2018095353,85.0
2018095354,0.0
2018095355,0.0
2018095356,35.0
2018095357,68.0
2018095358,6.0
2018095359,0.0
2018095360,0.0
2018095361,12.0
2018095362,2.0
2018095363,7.0
2018095364,2.0
2018095365,17.0
2018095366,4.0
2018095367,5.0
2018095368,10.0
2018095369,0.0
2018095378,1.0
2018095379,32.0
2018095403,10.0
2018095413,20.0
2018095427,0.0
2018095459,3.0
2018095461,3.0
2018095466,3.0
2018095468,2.0
2018095474,7.0
2018095500,4.0
2018095531,1.0
2018095687,2.0
2018095696,23.0
2018095700,31.0
2018095781,49.0
2018095789,5.0
2018095790,5.0
2018095791,0.0
2018095792,2.0
2018095793,3.0
2018095798,25.0
2018095801,26.0
2018095802,2.0
2018095805,5.0
2018095807,0.0
2018095809,5.0
2018095810,9.0
2018095812,6.0
2018095813,0.0
2018095815,0.0
2018095816,5.0
2018095817,1.0
2018095818,12.0
2018095820,35.0
2018095821,5.0
2018095822,0.0
2018095823,13.0
2018095824,0.0
2018095826,64.0
2018095828,3.0
2018095831,24.0
2018095832,0.0
2018095833,0.0
2018095834,10.0
2018095836,25.0
2018095837,8.0
2018095839,0.0
2018095840,0.0
2018095842,10.0
2018095844,2.0
2018095845,6.0
2018095846,6.0
2018095848,0.0
2018095851,18.0
2018095852,2.0
2018095853,4.0
2018095855,0.0
2018095856,2.0
2018095859,10.0
2018095860,11.0
2018095862,13.0
2018095863,6.0
2018095865,10.0
2018095867,14.0
2018095868,4.0
2018095869,10.0
2018095870,62.0
2018095872,8.0
2018095873,19.0
2018095874,5.0
2018095875,3.0
2018095876,0.0
2018095878,55.0
2018095879,1.0
2018095880,4.0
2018095882,7.0
2018095883,50.0
2018095884,0.0
2018095886,55.0
2018095887,1.0
2018095888,1.0
2018095889,4.0
2018095890,39.0
2018095891,32.0
2018095892,0.0
2018095893,3.0
2018095894,8.0
2018095895,24.0
2018095896,8.0
2018095897,6.0
2018095898,0.0
2018095901,0.0
2018095902,2.0
2018095903,15.0
2018095905,40.0
2018095906,3.0
2018095907,53.0
2018095908,3.0
2018095909,1.0
2018095910,7.0
2018095911,8.0
2018095912,1.0
2018095913,51.0
2018095914,0.0
2018095915,40.0
2018095916,20.0
2018095919,2.0
2018095920,19.0
2018095921,6.0
2018095922,27.0
2018095923,34.0
2018095924,3.0
2018095926,44.0
2018095929,4.0
2018095930,6.0
2018095931,7.0
2018095932,3.0
2018095934,8.0
2018095935,1.0
2018095936,26.0
2018095937,3.0
2018095938,2.0
2018095939,6.0
2018095940,5.0
2018095941,0.0
2018095942,34.0
2018095943,3.0
2018095949,25.0
2018095979,0.0
2018095981,36.0
2018096166,6.0
2018096258,2.0
2018096259,8.0
2018096260,24.0
2018096261,5.0
2018096262,31.0
2018096292,13.0
2018096307,23.0
2018096318,4.0
2018096319,31.0
2018096470,2.0
2018096496,3.0
2018096499,9.0
2018096502,0.0
2018096505,17.0
2018096507,14.0
2018096509,0.0
2018096511,1.0
2018096513,2.0
2018096520,2.0
2018096527,4.0
2018096530,11.0
2018096532,14.0
2018096535,1.0
2018096545,15.0
2018096546,8.0
2018096616,3.0
2018096645,48.0
2018096710,25.0
2018096818,11.0
2018096848,11.0
2018096867,0.0
2018096894,0.0
2018096910,4.0
2018096912,2.0
2018096924,1.0
2018097098,3.0
2018097137,4.0
2018097169,3.0
2018097170,6.0
2018097171,5.0
2018097172,14.0
2018097173,1.0
2018097175,32.0
2018097176,8.0
2018097177,0.0
2018097179,15.0
2018097180,2.0
2018097181,10.0
2018097182,8.0
2018097183,0.0
2018097184,5.0
2018097185,1.0
2018097186,3.0
2018097187,6.0
2018097189,1.0
2018097190,30.0
2018097191,14.0
2018097192,70.0
2018097193,0.0
2018097194,5.0
2018097195,15.0
2018097197,7.0
2018097199,0.0
2018097200,3.0
2018097201,9.0
2018097202,3.0
2018097204,0.0
2018097206,70.0
2018097209,0.0
2018097259,83.0
2018097275,36.0
2018097284,35.0
2018097285,56.0
2018097316,5.0
2018097351,7.0
2018097403,3.0
2018097487,2.0
2018097527,1.0
2018097554,10.0
2018097555,5.0
2018097559,2.0
2018097602,5.0
2018097607,7.0
2018097696,0.0
2018097750,2.0
2018097765,0.0
2018097852,0.0
2018097855,0.0
2018097856,11.0
2018097897,4.0
2018097910,3.0
2018097948,1.0
2018097950,6.0
2018097961,5.0
2018097968,2.0
2018098089,1.0
2018098111,2.0
2018098125,38.0
2018098126,4.0
2018098132,2.0
2018098133,7.0
2018098267,3.0
2018098268,6.0
2018098288,2.0
2018098297,0.0
2018098319,2.0
2018098325,1.0
2018098340,5.0
2018098341,3.0
2018098345,2.0
2018098349,2.0
2018098386,2.0
2018098403,24.0
2018098404,44.0
2018098424,1.0
2018098425,3.0
2018098427,17.0
2018098428,10.0
2018098429,11.0
2018098432,0.0
2018098433,5.0
2018098434,38.0
2018098435,13.0
2018098436,2.0
2018098448,5.0
2018098450,21.0
2018098452,9.0
2018098453,50.0
2018098454,3.0
2018098457,64.0
2018098458,29.0
2018098461,0.0
2018098462,1.0
2018098463,5.0
2018098465,61.0
2018098467,45.0
2018098468,4.0
2018098470,1.0
2018098471,1.0
2018098472,4.0
2018098474,0.0
2018098475,3.0
2018098478,77.0
2018098479,10.0
2018098480,22.0
2018098481,0.0
2018098482,3.0
2018098483,7.0
2018098484,34.0
2018098485,23.0
2018098486,2.0
2018098487,38.0
2018098488,8.0
2018098489,18.0
2018098490,7.0
2018098491,3.0
2018098492,0.0
2018098494,6.0
2018098495,0.0
2018098496,6.0
2018098497,20.0
2018098498,32.0
2018098499,87.0
2018098500,16.0
2018098501,10.0
2018098502,6.0
2018098503,19.0
2018098504,11.0
2018098506,2.0
2018098507,38.0
2018098508,0.0
2018098510,2.0
2018098511,2.0
2018098513,16.0
2018098515,0.0
2018098516,5.0
2018098517,0.0
2018098518,0.0
2018098519,1.0
2018098521,30.0
2018098522,39.0
2018098523,85.0
2018098524,45.0
2018098525,6.0
2018098527,0.0
2018098528,50.0
2018098529,83.0
2018098530,3.0
2018098532,0.0
2018098533,15.0
2018098534,3.0
2018098536,1.0
2018098537,0.0
2018098538,5.0
2018098539,4.0
2018098540,0.0
2018098546,0.0
2018098548,4.0
2018098566,0.0
2018098638,3.0
2018098651,2.0
2018098735,0.0
2018098814,1.0
2018098815,0.0
2018098816,10.0
2018098819,1.0
2018098820,29.0
2018098821,9.0
2018098823,0.0
2018098824,2.0
2018098827,0.0
2018098829,0.0
2018098831,0.0
2018098832,2.0
2018098833,10.0
2018098834,57.0
2018098836,8.0
2018098837,13.0
2018098838,3.0
2018098840,0.0
2018098841,2.0
2018098842,0.0
2018098844,0.0
2018098845,6.0
2018098848,3.0
2018098849,3.0
2018098850,3.0
2018098851,6.0
2018098852,1.0
2018098853,33.0
2018098854,30.0
2018098856,5.0
2018098857,7.0
2018098858,0.0
2018098859,15.0
2018098861,6.0
2018098862,0.0
2018098863,5.0
2018098864,0.0
2018098866,4.0
2018098867,6.0
2018098868,0.0
2018098869,4.0
2018098870,44.0
2018098871,0.0
2018098872,4.0
2018098873,0.0
2018098874,29.0
2018098876,5.0
2018098877,2.0
2018098878,3.0
2018098880,0.0
2018098881,45.0
2018098882,1.0
2018098883,45.0
2018098884,0.0
2018098885,15.0
2018098886,5.0
2018098915,8.0
2018098922,20.0
2018099004,1.0
2018099059,3.0
2018099221,5.0
2018099223,7.0
2018099260,1.0
2018099261,6.0
2018099262,17.0
2018099272,17.0
2018099289,4.0
2018099301,2.0
2018099315,4.0
2018099335,17.0
2018099397,5.0
2018099404,8.0
2018099424,0.0
2018099500,2.0
2018099506,1.0
2018099520,7.0
2018099534,35.0
2018099586,15.0
2018099590,13.0
2018099771,0.0
2018099810,1.0
2018099833,7.0
2018099840,10.0
2018099886,81.0
2018099901,3.0
2018099985,6.0
2018100015,5.0
2018100016,0.0
2018100017,20.0
2018100018,0.0
2018100035,6.0
2018100036,1.0
2018100050,3.0
2018100153,6.0
2018100154,3.0
2018100155,30.0
2018100169,3.0
2018100189,6.0
2018100280,65.0
2018100296,4.0
2018100303,1.0
2018100338,20.0
2018100342,0.0
2018100343,2.0
2018100344,3.0
2018100351,6.0
2018100364,44.0
2018100367,3.0
2018100430,2.0
2018100516,10.0
2018100533,2.0
2018100626,0.0
2018100629,10.0
2018100631,3.0
2018100632,0.0
2018100636,0.0
2018100637,10.0
2018100638,0.0
2018100639,5.0
2018100640,15.0
2018100641,17.0
2018100643,16.0
2018100644,5.0
2018100646,5.0
2018100649,31.0
2018100651,5.0
2018100652,5.0
2018100653,30.0
2018100654,5.0
2018100655,1.0
2018100656,17.0
2018100657,2.0
2018100659,2.0
2018100660,0.0
2018100661,31.0
2018100662,10.0
2018100664,4.0
2018100665,10.0
2018100667,4.0
2018100668,22.0
2018100669,28.0
2018100670,57.0
2018100749,2.0
2018100771,5.0
2018100869,20.0
2018100897,21.0
2018100921,3.0
2018101055,60.0
2018101056,3.0
2018101057,10.0
2018101058,5.0
2018101059,0.0
2018101060,9.0
2018101061,7.0
2018101062,1.0
2018101063,10.0
2018101064,11.0
2018101065,21.0
2018101066,27.0
2018101067,2.0
2018101068,3.0
2018101069,3.0
2018101070,4.0
2018101071,5.0
2018101072,19.0
2018101073,0.0
2018101077,6.0
2018101078,6.0
2018101080,0.0
2018101082,22.0
2018101084,0.0
2018101085,2.0
2018101086,0.0
2018101087,0.0
2018101088,0.0
2018101089,5.0
2018101091,5.0
2018101092,7.0
2018101093,17.0
2018101094,17.0
2018101097,3.0
2018101099,8.0
2018101100,0.0
2018101101,6.0
2018101103,0.0
2018101104,60.0
2018101112,16.0
2018101113,5.0
2018101188,3.0
2018101213,2.0
2018101223,7.0
2018101475,9.0
2018101490,49.0
2018101491,3.0
2018101492,5.0
2018101493,36.0
2018101494,31.0
2018101495,23.0
2018101496,2.0
2018101497,65.0
2018101498,1.0
2018101499,13.0
2018101500,0.0
2018101501,8.0
2018101503,11.0
2018101531,0.0
2018101609,9.0
2018101636,1.0
2018102005,20.0
2018102053,70.0
2018102077,7.0
2018102088,37.0
2018102101,0.0
2018102107,2.0
2018102108,0.0
2018102205,17.0
2018102206,3.0
2018102208,30.0
2018102209,2.0
2018102249,20.0
2018102253,6.0
2018102265,14.0
2018102273,0.0
2018102275,1.0
2018102299,3.0
2018102301,18.0
2018102302,3.0
2018102303,2.0
2018102309,1.0
2018102328,1.0
2018102330,21.0
2018102454,0.0
2018102461,1.0
2018102478,9.0
2018102553,1.0
2018102620,2.0
2018102662,0.0
2018102696,6.0
2018102871,0.0
2018102876,2.0
2018103101,5.0
2018103109,1.0
2018103211,17.0
2018103214,26.0
2018103221,14.0
2018103226,31.0
2018103227,15.0
2018103230,13.0
2018103232,1.0
2018103240,0.0
2018103241,1.0
2018103264,0.0
2018103327,2.0
2018103377,0.0
2018103384,62.0
2018103388,5.0
2018103407,0.0
2018103410,1.0
2018103411,3.0
2018103567,1.0
2018103583,2.0
2018103594,5.0
2018103596,8.0
2018103597,1.0
2018103606,2.0
2018103612,2.0
2018103676,10.0
2018103678,3.0
2018103679,0.0
2018103680,15.0
2018103681,5.0
2018103682,4.0
2018103812,4.0
2018103814,16.0
2018103816,3.0
2018103817,1.0
2018103818,2.0
2018103819,1.0
2018103826,6.0
2018103831,5.0
2018103835,3.0
2018103839,2.0
2018103842,4.0
2018103843,3.0
2018103864,1.0
2018103876,1.0
2018103892,1.0
2018103897,0.0
2018103900,4.0
2018103974,0.0
2018103985,21.0
2018104011,1.0
2018104096,2.0
2018104097,63.0
2018104098,30.0
2018104099,7.0
2018104100,2.0
2018104102,5.0
2018104103,3.0
2018104104,22.0
2018104105,5.0
2018104106,5.0
2018104107,0.0
2018104108,0.0
2018104110,12.0
2018104112,9.0
2018104113,5.0
2018104114,9.0
2018104117,3.0
2018104119,0.0
2018104120,22.0
2018104121,7.0
2018104122,53.0
2018104124,8.0
2018104125,0.0
2018104127,7.0
2018104128,1.0
2018104129,5.0
2018104130,10.0
2018104131,21.0
2018104132,0.0
2018104133,42.0
2018104134,3.0
2018104135,46.0
2018104136,0.0
2018104137,1.0
2018104138,15.0
2018104139,3.0
2018104140,2.0
2018104141,0.0
2018104142,45.0
2018104143,5.0
2018104148,35.0
2018104149,0.0
2018104150,0.0
2018104151,8.0
2018104153,4.0
2018104154,1.0
2018104155,1.0
2018104156,1.0
2018104157,6.0
2018104159,5.0
2018104160,0.0
2018104161,15.0
2018104162,1.0
2018104163,32.0
2018104165,12.0
2018104166,0.0
2018104167,1.0
2018104168,8.0
2018104170,1.0
2018104171,0.0
2018104172,5.0
2018104173,19.0
2018104174,6.0
2018104175,1.0
2018104176,35.0
2018104177,2.0
2018104179,48.0
2018104180,0.0
2018104181,0.0
2018104221,2.0
2018104278,7.0
2018104284,3.0
2018104291,2.0
2018104302,11.0
2018104318,4.0
2018104514,6.0
2018104515,3.0
2018104516,2.0
2018104517,2.0
2018104519,9.0
2018104520,5.0
2018104521,0.0
2018104522,29.0
2018104523,2.0
2018104525,24.0
2018104526,1.0
2018104606,12.0
2018104688,2.0
2018104764,25.0
2018104766,67.0
2018104786,0.0
2018104787,2.0
2018104812,3.0
2018104843,4.0
2018104846,5.0
2018104848,7.0
2018104849,1.0
2018104924,7.0
2018104941,30.0
2018104942,20.0
2018105040,1.0
2018105113,16.0
2018105120,2.0
2018105129,1.0
2018105141,5.0
2018105176,2.0
2018105180,4.0
2018105190,9.0
2018105191,10.0
2018105192,5.0
2018105195,0.0
2018105196,2.0
2018105197,1.0
2018105204,0.0
2018105211,1.0
2018105214,11.0
2018105231,1.0
2018105232,2.0
2018105241,32.0
2018105247,0.0
2018105256,1.0
2018105357,3.0
2018105376,0.0
2018105504,15.0
2018105506,2.0
2018105517,4.0
2018105518,3.0
2018105520,0.0
2018105521,5.0
2018105522,0.0
2018105523,3.0
2018105524,18.0
2018105525,5.0
2018105526,0.0
2018105527,0.0
2018105528,14.0
2018105529,2.0
2018105532,0.0
2018105533,14.0
2018105534,6.0
2018105535,0.0
2018105536,2.0
2018105537,15.0
2018105538,5.0
2018105539,0.0
2018105540,1.0
2018105541,10.0
2018105542,0.0
2018105543,6.0
2018105544,6.0
2018105545,10.0
2018105546,38.0
2018105547,5.0
2018105560,11.0
2018105561,27.0
2018105636,8.0
2018105644,0.0
2018105648,7.0
2018105649,46.0
2018105650,6.0
2018105651,11.0
2018105655,7.0
2018105663,84.0
2018105668,13.0
2018105670,2.0
2018105676,16.0
2018105678,1.0
2018105679,3.0
2018105704,3.0
2018105706,4.0
2018105728,3.0
2018105779,3.0
2018105780,10.0
2018105817,8.0
2018105860,3.0
2018105863,4.0
2018105899,12.0
2018105906,14.0
2018105945,39.0
2018105948,0.0
2018105997,4.0
2018105998,6.0
2018106001,3.0
2018106002,8.0
2018106003,0.0
2018106004,59.0
2018106005,4.0
2018106006,14.0
2018106007,31.0
2018106008,40.0
2018106009,0.0
2018106010,1.0
2018106059,1.0
2018106060,8.0
2018106079,31.0
2018106085,5.0
2018106086,7.0
2018106087,7.0
2018106091,7.0
2018106092,26.0
2018106098,6.0
2018106099,81.0
2018106221,5.0
2018106222,9.0
2018106270,17.0
2018106333,5.0
2018106341,1.0
2018106344,4.0
2018106349,34.0
2018106480,1.0
2018106486,0.0
2018106487,2.0
2018106488,4.0
2018106489,33.0
2018106497,4.0
2018106563,1.0
2018106565,7.0
2018106768,5.0
2018106769,10.0
2018106770,0.0
2018106771,34.0
2018106772,52.0
2018106773,13.0
2018106774,23.0
2018106775,7.0
2018106776,6.0
2018106777,9.0
2018106778,8.0
2018106780,2.0
2018106781,60.0
2018106782,34.0
2018106785,3.0
2018106786,2.0
2018106787,88.0
2018106788,5.0
2018106789,22.0
2018106790,0.0
2018106792,41.0
2018106793,10.0
2018106794,39.0
2018106795,7.0
2018106796,18.0
2018106797,46.0
2018106798,22.0
2018106799,2.0
2018106800,21.0
2018106801,15.0
2018106802,6.0
2018106803,5.0
2018106804,38.0
2018106805,2.0
2018106806,2.0
2018106807,5.0
2018106809,0.0
2018106810,78.0
2018106811,2.0
2018106813,10.0
2018106814,5.0
2018106815,5.0
2018106816,3.0
2018106819,66.0
2018106820,1.0
2018106821,9.0
2018106822,0.0
2018106823,21.0
2018106824,11.0
2018106826,0.0
2018106827,3.0
2018106828,68.0
2018106829,4.0
2018106830,5.0
2018106831,39.0
2018106832,1.0
2018106833,15.0
2018106834,3.0
2018106835,0.0
2018106836,0.0
2018106837,67.0
2018106838,15.0
2018106839,61.0
2018106840,6.0
2018106841,35.0
2018106842,6.0
2018106843,5.0
2018106844,4.0
2018106845,0.0
2018106847,22.0
2018106848,7.0
2018106849,1.0
2018106850,4.0
2018106851,8.0
2018106852,11.0
2018106855,0.0
2018106857,0.0
2018106860,6.0
2018106861,0.0
2018106862,2.0
2018106863,30.0
2018106864,24.0
2018106865,2.0
2018106866,5.0
2018106867,0.0
2018106868,5.0
2018106869,3.0
2018106870,10.0
2018106871,0.0
2018106873,4.0
2018106874,11.0
2018106875,2.0
2018106876,0.0
2018106877,25.0
2018106947,8.0
2018106958,14.0
2018106969,4.0
2018107072,4.0
2018107090,3.0
2018107095,21.0
2018107096,3.0
2018107097,0.0
2018107117,2.0
2018107126,0.0
2018107147,3.0
2018107148,1.0
2018107156,10.0
2018107159,0.0
2018107169,0.0
2018107190,2.0
2018107199,3.0
2018107243,10.0
2018107345,30.0
2018107373,9.0
2018107411,43.0
2018107450,2.0
2018107525,1.0
2018107735,1.0
2018107736,70.0
2018107803,3.0
2018107853,2.0
2018107854,1.0
2018107872,10.0
2018107873,33.0
2018107874,2.0
2018107875,25.0
2018107876,2.0
2018107892,6.0
2018107893,2.0
2018107895,32.0
2018107896,0.0
2018107897,13.0
2018107898,10.0
2018107902,5.0
2018107903,0.0
2018107904,1.0
2018107908,0.0
2018107910,80.0
2018107911,20.0
2018107912,0.0
2018107913,1.0
2018107914,3.0
2018107916,15.0
2018107917,5.0
2018107919,0.0
2018107920,5.0
2018107921,6.0
2018107922,6.0
2018107923,2.0
2018107925,1.0
2018107926,0.0
2018107927,8.0
2018107928,13.0
2018107929,1.0
2018107930,60.0
2018107931,71.0
2018107932,27.0
2018107934,0.0
2018107935,5.0
2018107936,2.0
2018107938,11.0
2018107940,0.0
2018107941,12.0
2018107942,8.0
2018107943,1.0
2018107944,0.0
2018107945,3.0
2018107946,0.0
2018107947,8.0
2018107948,10.0
2018107949,5.0
2018107950,0.0
2018107952,5.0
2018107953,5.0
2018107954,0.0
2018107955,4.0
2018107956,1.0
2018107958,7.0
2018107959,0.0
2018107960,5.0
2018107961,2.0
2018107962,5.0
2018107964,21.0
2018107965,9.0
2018107966,10.0
2018107967,5.0
2018107969,23.0
2018107970,11.0
2018107971,4.0
2018107972,21.0
2018107973,15.0
2018108063,27.0
2018108064,20.0
2018108094,54.0
2018108110,0.0
2018108120,2.0
2018108121,1.0
2018108156,5.0
2018108311,0.0
2018108312,70.0
2018108313,18.0
2018108444,4.0
2018108459,60.0
2018108460,4.0
2018108742,3.0
2018108785,21.0
2018108813,3.0
2018108815,1.0
2018108825,1.0
2018108835,14.0
2018108840,6.0
2018108857,0.0
2018108881,5.0
2018108893,0.0
2018108907,0.0
2018108921,8.0
2018108966,7.0
2018108967,34.0
2018108974,7.0
2018109019,16.0
2018109029,3.0
2018109036,0.0
2018109058,4.0
2018109099,30.0
2018109146,0.0
2018109162,10.0
2018109163,12.0
2018109164,7.0
2018109176,3.0
2018109187,3.0
2018109202,1.0
2018109209,3.0
2018109246,10.0
2018109247,22.0
2018109268,8.0
2018109269,1.0
2018109271,13.0
2018109272,5.0
2018109273,22.0
2018109276,19.0
2018109277,5.0
2018109278,60.0
2018109279,28.0
2018109280,5.0
2018109281,30.0
2018109284,81.0
2018109285,0.0
2018109286,29.0
2018109287,10.0
2018109288,10.0
2018109289,2.0
2018109290,1.0
2018109291,22.0
2018109292,10.0
2018109293,10.0
2018109294,0.0
2018109295,0.0
2018109296,2.0
2018109297,8.0
2018109298,12.0
2018109299,3.0
2018109300,4.0
2018109301,2.0
2018109302,46.0
2018109303,0.0
2018109304,6.0
2018109305,3.0
2018109306,1.0
2018109307,5.0
2018109308,20.0
2018109309,5.0
2018109312,32.0
2018109313,49.0
2018109314,7.0
2018109315,4.0
2018109316,10.0
2018109317,29.0
2018109319,6.0
2018109321,5.0
2018109323,25.0
2018109324,0.0
2018109325,8.0
2018109327,4.0
2018109328,0.0
2018109329,0.0
2018109331,9.0
2018109332,1.0
2018109333,0.0
2018109334,14.0
2018109335,7.0
2018109336,12.0
2018109337,5.0
2018109338,8.0
2018109339,8.0
2018109340,4.0
2018109341,11.0
2018109342,8.0
2018109343,0.0
2018109467,6.0
2018109540,9.0
2018109541,4.0
2018109542,4.0
2018109594,0.0
2018109595,1.0
2018109596,1.0
2018109597,3.0
2018109598,35.0
2018109626,10.0
2018109627,28.0
2018109630,25.0
2018109732,2.0
2018109760,2.0
2018109805,4.0
2018109885,23.0
2018109886,8.0
2018109894,43.0
2018109950,79.0
2018109951,3.0
2018109952,1.0
2018109960,34.0
2018110084,36.0
2018110094,17.0
2018110095,5.0
2018110146,4.0
2018110189,2.0
2018110190,2.0
2018110224,6.0
2018110242,5.0
2018110243,1.0
2018110251,3.0
2018110252,10.0
2018110271,1.0
2018110298,0.0
2018110299,4.0
2018110300,81.0
2018110310,3.0
2018110485,5.0
2018110487,1.0
2018110490,8.0
2018110494,6.0
2018110605,1.0
2018110634,25.0
2018110635,6.0
2018110652,9.0
2018110653,4.0
2018110685,12.0
2018110688,2.0
2018110713,25.0
2018110755,3.0
2018110775,50.0
2018110807,5.0
2018110808,0.0
2018110809,3.0
2018110810,6.0
2018110811,2.0
2018110814,12.0
2018110815,7.0
2018110816,4.0
2018110817,64.0
2018110818,22.0
2018110819,0.0
2018110820,0.0
2018110821,0.0
2018110822,29.0
2018110823,3.0
2018110824,3.0
2018110825,10.0
2018110826,2.0
2018110827,4.0
2018110828,4.0
2018110829,1.0
2018110830,0.0
2018110832,24.0
2018110833,5.0
2018110834,3.0
2018110835,26.0
2018110836,10.0
2018110837,5.0
2018110838,10.0
2018110870,50.0
2018110905,12.0
2018110958,1.0
2018110978,4.0
2018110987,2.0
2018111039,7.0
2018111078,0.0
2018111105,30.0
2018111113,3.0
2018111184,7.0
2018111194,2.0
2018111208,2.0
2018111216,1.0
2018111222,4.0
2018111223,31.0
2018111225,5.0
2018111230,2.0
2018111234,1.0
2018111236,16.0
2018111239,4.0
2018111255,3.0
2018111275,1.0
2018111291,0.0
2018111448,0.0
2018111694,1.0
2018111695,2.0
2018111710,0.0
2018111733,14.0
2018111753,21.0
2018111782,7.0
2018111784,2.0
2018111791,2.0
2018111803,5.0
2018111804,3.0
2018111805,3.0
2018111806,6.0
2018111807,2.0
2018111890,16.0
2018112027,0.0
2018112080,17.0
2018112098,42.0
2018112130,0.0
2018112154,34.0
2018112224,3.0
2018112226,7.0
2018112227,6.0
2018112228,5.0
2018112229,7.0
2018112230,36.0
2018112231,1.0
2018112232,29.0
2018112233,0.0
2018112234,39.0
2018112235,5.0
2018112236,4.0
2018112237,0.0
2018112238,11.0
2018112239,8.0
2018112240,42.0
2018112242,5.0
2018112243,8.0
2018112245,60.0
2018112247,2.0
2018112248,12.0
2018112249,65.0
2018112250,4.0
2018112251,30.0
2018112254,10.0
2018112255,7.0
2018112256,2.0
2018112258,4.0
2018112260,1.0
2018112261,8.0
2018112262,0.0
2018112263,5.0
2018112265,41.0
2018112266,6.0
2018112267,1.0
2018112270,15.0
2018112271,0.0
2018112272,1.0
2018112273,10.0
2018112274,6.0
2018112275,6.0
2018112276,4.0
2018112278,9.0
2018112279,1.0
2018112280,2.0
2018112281,1.0
2018112282,3.0
2018112283,4.0
2018112284,4.0
2018112285,0.0
2018112286,50.0
2018112287,0.0
2018112288,4.0
2018112293,11.0
2018112294,8.0
2018112295,9.0
2018112296,42.0
2018112297,5.0
2018112299,0.0
2018112300,12.0
2018112301,0.0
2018112303,0.0
2018112305,3.0
2018112306,0.0
2018112307,16.0
2018112308,5.0
2018112309,0.0
2018112310,6.0
2018112311,38.0
2018112313,22.0
2018112314,2.0
2018112316,15.0
2018112381,5.0
2018112547,5.0
2018112667,11.0
2018112726,7.0
2018112727,3.0
2018112728,20.0
2018112730,1.0
2018112766,7.0
2018112861,1.0
2018112902,4.0
2018112956,5.0
2018113041,0.0
2018113042,1.0
2018113057,2.0
2018113058,3.0
2018113073,2.0
2018113080,0.0
2018113091,0.0
2018113098,3.0
2018113258,2.0
2018113275,0.0
2018113276,12.0
2018113277,1.0
2018113365,14.0
2018113383,40.0
2018113384,56.0
2018113385,12.0
2018113408,29.0
2018113427,5.0
2018113428,6.0
2018113435,77.0
2018113482,8.0
2018113487,2.0
2018113507,3.0
2018113525,9.0
2018113622,10.0
2018113656,22.0
2018113688,19.0
2018113702,12.0
2018113839,59.0
2018113840,2.0
2018113842,2.0
2018113844,15.0
2018113893,1.0
