CRN,RES_TM_min
2019096394,0.0
2019096395,8.0
2019096396,0.0
2019096397,4.0
2019096398,19.0
2019096399,6.0
2019096400,3.0
2019096401,0.0
2019096402,6.0
2019096404,2.0
2019096405,5.0
2019096406,2.0
2019096407,0.0
2019096408,13.0
2019096409,0.0
2019096411,4.0
2019096412,7.0
2019096417,37.0
2019096418,10.0
2019096419,2.0
2019096627,5.0
2019096628,0.0
2019096649,6.0
2019096653,11.0
2019096654,0.0
2019096658,0.0
2019096662,1.0
2019096707,4.0
2019096733,0.0
2019096735,2.0
2019096756,0.0
2019096825,6.0
2019096826,11.0
2019096828,2.0
2019096829,0.0
2019096831,0.0
2019096832,7.0
2019096833,7.0
2019096834,2.0
2019096857,0.0
2019096922,1.0
2019096924,7.0
2019096925,1.0
2019096926,4.0
2019096939,15.0
2019096940,16.0
2019096952,5.0
2019096953,11.0
2019096955,0.0
2019096960,7.0
2019096970,12.0
2019096995,26.0
2019096996,5.0
2019096999,3.0
2019097000,0.0
2019097009,5.0
2019097014,0.0
2019097025,0.0
2019097033,1.0
2019097040,13.0
2019097050,11.0
2019097051,0.0
2019097052,4.0
2019097053,10.0
2019097055,10.0
2019097056,2.0
2019097337,3.0
2019097575,1.0
2019097597,1.0
2019097951,7.0
2019097968,7.0
2019097991,13.0
2019097992,9.0
2019097993,1.0
2019097994,6.0
2019097995,0.0
2019097996,4.0
2019097997,4.0
2019097998,2.0
2019097999,26.0
2019098000,5.0
2019098001,1.0
2019098002,5.0
2019098003,5.0
2019098004,4.0
2019098005,4.0
2019098006,7.0
2019098007,18.0
2019098008,13.0
2019098009,5.0
2019098010,10.0
2019098011,3.0
2019098012,6.0
2019098013,5.0
2019098014,2.0
2019098015,0.0
2019098016,0.0
2019098017,9.0
2019098018,0.0
2019098019,4.0
2019098020,0.0
2019098024,6.0
2019098025,6.0
2019098026,17.0
2019098027,2.0
2019098028,10.0
2019098029,1.0
2019098030,0.0
2019098031,1.0
2019098032,6.0
2019098033,4.0
2019098034,0.0
2019098035,1.0
2019098036,31.0
2019098037,3.0
2019098038,4.0
2019098039,2.0
2019098040,3.0
2019098041,0.0
2019098042,6.0
2019098043,21.0
2019098044,1.0
2019098045,14.0
2019098048,4.0
2019098049,0.0
2019098050,0.0
2019098052,4.0
2019098053,0.0
2019098054,0.0
2019098055,6.0
2019098056,0.0
2019098057,5.0
2019098058,16.0
2019098189,12.0
2019098190,13.0
2019098191,1.0
2019098192,1.0
2019098193,4.0
2019098204,5.0
2019098223,0.0
2019098235,0.0
2019098243,4.0
2019098259,3.0
2019098270,5.0
2019098272,0.0
2019098273,5.0
2019098299,5.0
2019098320,0.0
2019098339,20.0
2019098352,0.0
2019098357,2.0
2019098358,0.0
2019098359,0.0
2019098369,2.0
2019098381,0.0
2019098389,0.0
2019098406,6.0
2019098413,15.0
2019098432,11.0
2019098440,14.0
2019098448,9.0
2019098449,11.0
2019098450,2.0
2019098451,0.0
2019098462,9.0
2019098463,0.0
2019098473,13.0
2019098474,9.0
2019098475,4.0
2019098476,10.0
2019098477,15.0
2019098478,5.0
2019098479,2.0
2019098480,10.0
2019098481,7.0
2019098482,2.0
2019098483,0.0
2019098485,0.0
2019098499,7.0
2019098608,6.0
2019098609,11.0
2019098610,12.0
2019098695,7.0
2019098709,26.0
2019098711,10.0
2019098716,5.0
2019098739,0.0
2019098748,0.0
2019098754,5.0
2019098757,10.0
2019098760,1.0
2019098761,0.0
2019098766,0.0
2019098787,20.0
2019098837,3.0
2019098854,5.0
2019098871,14.0
2019098926,0.0
2019098927,0.0
2019098956,9.0
2019098957,0.0
2019099005,0.0
2019099006,19.0
2019099007,0.0
2019099009,0.0
2019099010,10.0
2019099011,8.0
2019099012,9.0
2019099013,7.0
2019099014,27.0
2019099015,5.0
2019099124,14.0
2019099132,8.0
2019099140,0.0
2019099141,5.0
2019099142,0.0
2019099143,0.0
2019099144,0.0
2019099145,0.0
2019099165,3.0
2019099172,9.0
2019099175,17.0
2019099176,4.0
2019099177,2.0
2019099178,2.0
2019099179,0.0
2019099259,10.0
2019099260,5.0
2019099275,3.0
2019099297,43.0
2019099374,3.0
2019099406,6.0
2019099407,3.0
2019099408,6.0
2019099436,0.0
2019099486,17.0
2019099505,4.0
2019099508,9.0
2019099512,5.0
2019099513,0.0
2019099525,8.0
2019099554,2.0
2019099560,7.0
2019099563,4.0
2019099564,5.0
2019099565,12.0
2019099566,0.0
2019099574,25.0
2019099586,2.0
2019099587,0.0
2019099588,3.0
2019099598,5.0
2019099608,1.0
2019099615,2.0
2019099616,3.0
2019099617,2.0
2019099621,12.0
2019099711,19.0
2019099712,0.0
2019099718,5.0
2019099785,2.0
2019099795,2.0
2019099796,1.0
2019099913,0.0
2019099914,0.0
2019099915,3.0
2019099916,5.0
2019099917,0.0
2019099955,9.0
2019099962,18.0
2019099990,2.0
2019099991,0.0
2019100000,8.0
2019100006,4.0
2019100007,1.0
2019100008,18.0
2019100069,0.0
2019100098,6.0
2019100099,3.0
2019100144,7.0
2019100146,5.0
2019100149,4.0
2019100172,12.0
2019100173,18.0
2019100181,12.0
2019100185,17.0
2019100195,9.0
2019100196,2.0
2019100198,2.0
2019100200,0.0
2019100201,3.0
2019100202,1.0
2019100203,8.0
2019100212,0.0
2019100213,20.0
2019100218,30.0
2019100227,3.0
2019100228,9.0
2019100242,0.0
2019100261,0.0
2019100314,4.0
2019100316,10.0
2019100409,6.0
2019100549,9.0
2019100550,2.0
2019100591,3.0
2019100602,11.0
2019100658,4.0
2019100659,6.0
2019100684,0.0
2019100768,11.0
2019100769,0.0
2019100781,0.0
2019100783,0.0
2019100798,5.0
2019100913,10.0
2019101020,1.0
2019101033,2.0
2019101034,11.0
2019101035,10.0
2019101173,0.0
2019101284,4.0
2019101285,1.0
2019101287,25.0
2019101288,2.0
2019101289,0.0
2019101290,0.0
2019101292,5.0
2019101293,16.0
2019101294,10.0
2019101295,0.0
2019101296,0.0
2019101298,3.0
2019101299,0.0
2019101300,5.0
2019101317,12.0
2019101361,0.0
2019101364,5.0
2019101377,19.0
2019101378,2.0
2019101381,30.0
2019101391,10.0
2019101394,16.0
2019101403,28.0
2019101422,7.0
2019101427,8.0
2019101500,7.0
2019101501,20.0
2019101504,5.0
2019101505,12.0
2019101531,2.0
2019101532,3.0
2019101533,10.0
2019101547,16.0
2019101548,5.0
2019101550,14.0
2019101554,7.0
2019101609,3.0
2019101622,2.0
2019101646,2.0
2019101650,7.0
2019101651,6.0
2019101653,4.0
2019101655,13.0
2019101656,7.0
2019101659,0.0
2019101662,4.0
2019101713,4.0
2019101815,5.0
2019101817,3.0
2019101827,10.0
2019101915,21.0
2019101916,0.0
2019101925,7.0
2019101926,2.0
2019101933,0.0
2019101934,11.0
2019101935,0.0
2019101944,4.0
2019101950,9.0
2019101962,12.0
2019101968,3.0
2019101972,0.0
2019102048,20.0
2019102049,2.0
2019102050,21.0
2019102065,10.0
2019102066,3.0
2019102067,20.0
2019102069,10.0
2019102071,14.0
2019102072,14.0
2019102073,15.0
2019102074,0.0
2019102076,6.0
2019102077,11.0
2019102078,0.0
2019102079,0.0
2019102124,1.0
2019102125,16.0
2019102126,0.0
2019102127,15.0
2019102128,3.0
2019102144,10.0
2019102145,0.0
2019102244,1.0
2019102245,2.0
2019102265,4.0
2019102272,0.0
2019102273,0.0
2019102274,1.0
2019102275,2.0
2019102277,0.0
2019102295,5.0
2019102297,3.0
2019102301,1.0
2019102305,0.0
2019102306,0.0
2019102308,10.0
2019102323,6.0
2019102362,9.0
2019102378,0.0
2019102389,2.0
2019102398,9.0
2019102409,4.0
2019102410,6.0
2019102411,13.0
2019102412,0.0
2019102413,11.0
2019102414,1.0
2019102415,1.0
2019102416,5.0
2019102417,10.0
2019102419,2.0
2019102420,4.0
2019102421,1.0
2019102442,17.0
2019102443,5.0
2019102444,3.0
2019102446,5.0
2019102494,10.0
2019102603,3.0
2019102604,0.0
2019102610,4.0
2019102644,17.0
2019102645,4.0
2019102646,5.0
2019102657,2.0
2019102667,0.0
2019102693,11.0
2019102699,5.0
2019102740,4.0
2019102742,6.0
2019102743,1.0
2019102756,1.0
2019102758,0.0
2019102766,2.0
2019102818,0.0
2019102898,3.0
2019102900,0.0
2019102907,11.0
2019102908,10.0
2019102918,0.0
2019102933,16.0
2019102934,2.0
2019102949,9.0
2019102958,5.0
2019102960,2.0
2019102989,15.0
2019102990,5.0
2019102991,11.0
2019102992,3.0
2019103004,14.0
2019103016,0.0
2019103022,14.0
2019103023,0.0
2019103024,14.0
2019103025,14.0
2019103055,6.0
2019103056,0.0
2019103057,1.0
2019103076,17.0
2019103077,0.0
2019103078,1.0
2019103180,1.0
2019103185,5.0
2019103186,12.0
2019103193,0.0
2019103194,0.0
2019103252,0.0
2019103272,4.0
2019103290,10.0
2019103291,8.0
2019103313,5.0
2019103322,6.0
2019103323,11.0
2019103333,2.0
2019103334,16.0
2019103335,12.0
2019103346,15.0
2019103347,15.0
2019103352,23.0
2019103354,15.0
2019103373,5.0
2019103400,7.0
2019103422,5.0
2019103480,9.0
2019103488,20.0
2019103489,3.0
2019103490,10.0
2019103491,4.0
2019103498,0.0
2019103507,9.0
2019103508,0.0
2019103522,12.0
2019103523,40.0
2019103529,45.0
2019103563,2.0
2019103604,0.0
2019103656,0.0
2019103658,15.0
2019103659,4.0
2019103660,0.0
2019103662,0.0
2019103663,24.0
2019103664,0.0
2019103665,0.0
2019103681,6.0
2019103682,10.0
2019103692,5.0
2019103693,1.0
2019103700,1.0
2019103715,2.0
2019103716,10.0
2019103722,13.0
2019103843,0.0
2019103902,0.0
2019103922,33.0
2019103923,3.0
2019103934,3.0
2019103935,0.0
2019104002,0.0
2019104029,5.0
2019104030,8.0
2019104084,15.0
2019104091,2.0
2019104118,3.0
2019104121,4.0
2019104128,0.0
2019104129,0.0
2019104130,6.0
2019104131,0.0
2019104182,1.0
2019104183,1.0
2019104196,2.0
2019104197,3.0
2019104198,1.0
2019104225,15.0
2019104227,5.0
2019104230,0.0
2019104231,9.0
2019104234,1.0
2019104235,19.0
2019104237,13.0
2019104239,0.0
2019104240,14.0
2019104242,3.0
2019104243,0.0
2019104249,5.0
2019104253,9.0
2019104254,5.0
2019104255,12.0
2019104260,3.0
2019104262,9.0
2019104289,0.0
2019104291,8.0
2019104297,16.0
2019104317,2.0
2019104480,0.0
2019104548,2.0
2019104551,2.0
2019104560,2.0
2019104561,0.0
2019104570,19.0
2019104586,0.0
2019104587,0.0
2019104588,4.0
2019104589,5.0
2019104590,10.0
2019104591,1.0
2019104592,5.0
2019104598,13.0
2019104606,7.0
2019104607,3.0
2019104609,3.0
2019104610,4.0
2019104611,0.0
2019104616,7.0
2019104617,5.0
2019104627,5.0
2019104806,1.0
2019104844,3.0
2019104845,5.0
2019104846,9.0
2019104847,0.0
2019104849,31.0
2019104916,22.0
2019104919,0.0
2019104923,0.0
2019104924,14.0
2019104933,5.0
2019104934,4.0
2019104935,6.0
2019104936,11.0
2019104945,15.0
2019104974,5.0
2019104988,4.0
2019105007,0.0
2019105008,7.0
2019105017,2.0
2019105025,3.0
2019105040,3.0
2019105041,0.0
2019105060,6.0
2019105061,2.0
2019105062,4.0
2019105063,11.0
2019105078,15.0
2019105079,4.0
2019105080,26.0
2019105091,10.0
2019105105,0.0
2019105186,5.0
2019105187,9.0
2019105188,13.0
2019105331,0.0
2019105344,5.0
2019105364,0.0
2019105371,6.0
2019105376,0.0
2019105411,3.0
2019105412,3.0
2019105422,11.0
2019105476,4.0
2019105487,5.0
2019105496,3.0
2019105497,4.0
2019105527,0.0
2019105536,5.0
2019105577,5.0
2019105578,0.0
2019105585,3.0
2019105591,4.0
2019105595,10.0
2019105601,2.0
2019105602,0.0
2019105603,0.0
2019105609,5.0
2019105610,10.0
2019105612,13.0
2019105619,3.0
2019105631,9.0
2019105632,4.0
2019105641,5.0
2019105651,20.0
2019105679,3.0
2019105680,6.0
2019105737,8.0
2019105738,18.0
2019105739,5.0
2019105740,3.0
2019105741,4.0
2019105758,4.0
2019105759,1.0
2019105760,5.0
2019105761,3.0
2019105763,13.0
2019105764,18.0
2019105765,4.0
2019105824,1.0
2019105901,7.0
2019105916,8.0
2019105918,5.0
2019105927,0.0
2019105928,8.0
2019105940,1.0
2019105943,10.0
2019105969,15.0
2019105974,0.0
2019105986,18.0
2019105987,2.0
2019105988,8.0
2019106004,10.0
2019106056,8.0
2019106057,9.0
2019106063,2.0
2019106064,9.0
2019106069,28.0
2019106108,0.0
2019106120,4.0
2019106121,8.0
2019106323,1.0
2019106326,11.0
2019106327,1.0
2019106328,2.0
2019106348,8.0
2019106349,6.0
2019106372,5.0
2019106379,1.0
2019106432,5.0
2019106433,1.0
2019106434,0.0
2019106446,0.0
2019106447,5.0
2019106448,1.0
2019106449,0.0
2019106485,5.0
2019106486,8.0
2019106487,12.0
2019106499,10.0
2019106500,4.0
2019106501,1.0
2019106516,9.0
2019106519,5.0
2019106524,4.0
2019106532,3.0
2019106537,0.0
2019106596,9.0
2019106597,8.0
2019106598,10.0
2019106612,10.0
2019106613,8.0
2019106629,4.0
2019106719,8.0
2019106729,17.0
2019106730,29.0
2019106857,5.0
2019106871,18.0
2019106872,6.0
2019106873,10.0
2019106883,0.0
2019106885,5.0
2019106886,6.0
2019106887,0.0
2019106897,11.0
2019106898,0.0
2019106899,13.0
2019106906,0.0
2019106909,14.0
2019106910,2.0
2019106915,17.0
2019106916,3.0
2019106917,9.0
2019106918,0.0
2019106938,1.0
2019106956,5.0
2019106957,11.0
2019106958,6.0
2019106959,12.0
2019106978,0.0
2019107105,3.0
2019107106,0.0
2019107209,7.0
2019107282,1.0
2019107296,0.0
2019107297,0.0
2019107303,8.0
2019107309,3.0
2019107310,5.0
2019107311,2.0
2019107312,8.0
2019107313,4.0
2019107320,2.0
2019107326,3.0
2019107408,7.0
2019107410,3.0
2019107412,0.0
2019107414,1.0
2019107417,10.0
2019107418,6.0
2019107419,3.0
2019107420,0.0
2019107421,0.0
2019107438,0.0
2019107440,14.0
2019107447,0.0
2019107449,28.0
2019107451,6.0
2019107454,21.0
2019107458,2.0
2019107459,9.0
2019107464,11.0
2019107465,3.0
2019107467,5.0
2019107473,4.0
2019107479,0.0
2019107486,15.0
2019107492,11.0
2019107498,7.0
2019107510,11.0
2019107514,14.0
2019107515,10.0
2019107551,15.0
2019107552,5.0
2019107553,7.0
2019107554,0.0
2019107555,15.0
2019107556,6.0
2019107557,2.0
2019107558,6.0
2019107559,0.0
2019107560,7.0
2019107561,8.0
2019107562,0.0
2019107563,5.0
2019107564,0.0
2019107565,3.0
2019107566,2.0
2019107567,0.0
2019107568,0.0
2019107569,5.0
2019107570,0.0
2019107571,1.0
2019107572,14.0
2019107573,0.0
2019107574,6.0
2019107575,2.0
2019107576,30.0
2019107577,14.0
2019107578,0.0
2019107579,10.0
2019107580,2.0
2019107581,4.0
2019107582,4.0
2019107583,4.0
2019107584,5.0
2019107680,0.0
2019107681,0.0
2019107682,15.0
2019107754,5.0
2019107794,0.0
2019107804,25.0
2019107805,2.0
2019107809,7.0
2019107811,2.0
2019107820,6.0
2019107826,5.0
2019107841,0.0
2019107850,4.0
2019107851,2.0
2019107852,10.0
2019107870,0.0
2019107871,9.0
2019107908,7.0
2019108229,11.0
2019108371,8.0
2019108373,10.0
2019108561,5.0
2019108578,5.0
2019108594,7.0
2019108633,2.0
2019108703,0.0
2019108704,0.0
2019108705,9.0
2019108709,0.0
2019108711,6.0
2019108712,18.0
2019108713,26.0
2019108731,3.0
2019108885,2.0
2019108921,19.0
2019108922,30.0
2019108923,10.0
2019108924,9.0
2019108925,23.0
2019108929,12.0
2019108935,18.0
2019108949,20.0
2019108950,3.0
2019108958,16.0
2019108963,6.0
2019108983,12.0
2019108992,0.0
2019109117,0.0
2019109166,0.0
2019109224,2.0
2019109243,1.0
2019109244,8.0
2019109245,15.0
2019109246,7.0
2019109247,11.0
2019109261,15.0
2019109264,0.0
2019109279,3.0
2019109282,0.0
2019109285,8.0
2019109343,6.0
2019109352,7.0
2019109473,10.0
2019109510,6.0
2019109870,2.0
2019109872,0.0
2019109892,0.0
2019109893,0.0
2019109894,12.0
2019109895,4.0
2019109909,3.0
2019109910,15.0
2019109911,8.0
2019109913,7.0
2019109916,3.0
2019109927,10.0
2019109932,27.0
2019109942,36.0
2019109996,5.0
2019110018,12.0
2019110057,0.0
2019110060,11.0
2019110069,16.0
2019110077,25.0
2019110177,4.0
2019110210,4.0
2019110211,1.0
2019110212,10.0
2019110235,0.0
2019110269,5.0
2019110278,5.0
2019110286,6.0
2019110288,2.0
2019110324,0.0
2019110342,9.0
2019110486,5.0
2019110635,0.0
2019110690,9.0
2019110706,9.0
2019110787,2.0
2019110796,5.0
2019110798,7.0
2019110811,12.0
2019110812,8.0
2019110813,2.0
2019110814,7.0
2019110897,15.0
2019110899,13.0
2019110901,0.0
2019110902,0.0
2019110903,10.0
2019110907,6.0
2019110908,0.0
2019110910,4.0
2019110911,16.0
2019110912,3.0
2019110914,8.0
2019111106,8.0
2019111117,2.0
2019111128,4.0
2019111183,11.0
2019111187,23.0
2019111192,13.0
2019111193,0.0
2019111194,0.0
2019111203,11.0
2019111253,4.0
2019111393,36.0
2019111402,2.0
2019111411,1.0
2019111467,8.0
2019111468,10.0
2019111529,1.0
2019111553,0.0
2019111566,1.0
2019111608,0.0
2019111609,2.0
2019111620,0.0
2019111632,4.0
2019111633,3.0
2019111643,3.0
2019111645,8.0
2019111734,6.0
2019111766,9.0
2019111810,3.0
2019111811,9.0
2019111812,0.0
2019111814,6.0
2019111815,0.0
2019111816,2.0
2019111817,5.0
2019111818,0.0
2019111819,16.0
2019111820,0.0
2019111821,4.0
2019111826,4.0
2019111859,0.0
2019112056,9.0
2019112068,11.0
2019112078,15.0
2019112096,0.0
2019112123,9.0
2019112153,9.0
2019112217,3.0
2019112263,2.0
2019112334,9.0
2019112364,8.0
2019112373,6.0
2019112378,4.0
2019112380,11.0
2019112381,12.0
2019112384,7.0
2019112386,7.0
2019112394,17.0
2019112395,14.0
2019112396,16.0
2019112408,0.0
2019112409,0.0
2019112428,12.0
2019112429,6.0
2019112436,8.0
2019112439,0.0
2019112440,7.0
2019112442,2.0
2019112451,8.0
2019112474,16.0
2019112514,5.0
2019112741,1.0
2019112754,6.0
2019112755,3.0
2019112787,6.0
2019112813,9.0
2019113087,1.0
2019113289,4.0
2019113378,0.0
2019113382,26.0
2019113424,12.0
2019113448,2.0
2019113525,5.0
2019113604,4.0
2019113617,5.0
2019113618,5.0
2019113766,5.0
2019113767,2.0
2019113768,2.0
2019113769,4.0
2019113806,11.0
2019113822,9.0
2019113888,10.0
2019113897,7.0
2019113898,14.0
2019113899,26.0
2019113902,8.0
2019113903,6.0
2019113911,9.0
2019113957,5.0
2019113958,3.0
2019113959,0.0
2019113960,8.0
2019113961,0.0
2019113962,0.0
2019113963,0.0
2019113964,3.0
2019113965,0.0
2019113966,1.0
2019113967,28.0
2019114009,10.0
2019114010,0.0
2019114023,0.0
2019114043,10.0
2019114046,3.0
2019114099,0.0
2019114100,0.0
2019114161,2.0
2019114175,0.0
2019114178,3.0
2019114184,1.0
2019114191,5.0
2019114204,8.0
2019114205,17.0
2019114249,3.0
2019114250,0.0
2019114267,5.0
2019114268,14.0
2019114269,1.0
2019114275,5.0
2019114277,9.0
2019114280,0.0
2019114281,2.0
2019114289,4.0
2019114290,5.0
2019114291,26.0
2019114292,1.0
2019114293,5.0
2019114294,14.0
2019114307,7.0
2019114308,0.0
2019114309,0.0
2019114310,3.0
2019114329,5.0
2019114368,14.0
2019114370,0.0
2019114374,10.0
2019114377,9.0
2019114478,3.0
2019114483,27.0
2019114578,0.0
2019114618,5.0
2019114619,0.0
2019114620,0.0
2019114655,14.0
2019114656,13.0
2019114657,13.0
2019114659,30.0
2019114660,8.0
2019114661,8.0
2019114662,14.0
2019114663,3.0
2019114672,0.0
2019114687,6.0
2019114693,0.0
2019114705,2.0
2019114706,5.0
2019114707,5.0
2019114708,6.0
2019114740,6.0
2019114741,0.0
2019114777,2.0
2019114796,1.0
2019114801,1.0
2019114804,2.0
2019114844,0.0
2019114845,0.0
2019114846,11.0
2019114855,5.0
2019114856,0.0
2019114880,3.0
2019114881,0.0
2019114963,13.0
2019114966,0.0
2019114968,0.0
2019114972,0.0
2019114976,0.0
2019114979,15.0
2019114980,25.0
2019114981,13.0
2019114987,11.0
2019114988,9.0
2019114992,37.0
2019114998,5.0
2019114999,10.0
2019115001,6.0
2019115002,5.0
2019115005,15.0
2019115016,9.0
2019115018,17.0
2019115051,0.0
2019115091,19.0
2019115092,4.0
2019115093,4.0
2019115094,6.0
2019115101,0.0
2019115102,6.0
2019115103,6.0
2019115104,0.0
2019115105,0.0
2019115106,0.0
2019115107,1.0
2019115108,2.0
2019115109,5.0
2019115110,3.0
2019115112,0.0
2019115119,4.0
2019115135,19.0
2019115143,25.0
2019115144,9.0
2019115150,0.0
2019115151,4.0
2019115161,1.0
2019115162,0.0
2019115163,0.0
2019115175,4.0
2019115224,10.0
2019115248,0.0
2019115300,5.0
2019115301,4.0
2019115305,1.0
2019115306,3.0
2019115312,17.0
2019115313,4.0
2019115378,8.0
2019115379,5.0
2019115381,9.0
2019115382,0.0
2019115474,0.0
2019115513,19.0
2019115581,10.0
2019115608,10.0
2019115646,12.0
2019115647,0.0
2019115648,5.0
2019115649,7.0
2019115692,3.0
2019115700,5.0
2019115705,3.0
2019115706,2.0
2019115708,0.0
2019115722,7.0
2019115723,11.0
2019115827,0.0
2019115840,0.0
2019115842,9.0
2019115844,32.0
2019115849,9.0
2019115938,0.0
2019116175,12.0
2019116177,5.0
2019116178,4.0
2019116192,0.0
2019116206,6.0
2019116207,8.0
2019116249,5.0
2019116264,2.0
2019116308,4.0
2019116324,8.0
2019116355,24.0
2019116362,8.0
2019116384,3.0
2019116445,8.0
2019116542,5.0
2019116598,8.0
2019116599,1.0
2019116610,9.0
2019116643,2.0
2019116644,4.0
2019116738,0.0
2019116850,8.0
2019116858,3.0
2019116944,2.0
2019116946,5.0
2019116951,3.0
2019116954,1.0
2019116957,3.0
2019117038,3.0
2019117039,5.0
2019117040,23.0
2019117047,0.0
2019117048,6.0
2019117049,0.0
2019117051,0.0
2019117062,11.0
2019117065,0.0
2019117070,8.0
2019117071,2.0
2019117072,9.0
2019117079,23.0
2019117126,18.0
2019117135,5.0
2019117156,5.0
2019117157,0.0
2019117158,0.0
2019117210,2.0
2019117211,4.0
2019117221,9.0
2019117284,2.0
2019117287,4.0
2019117361,1.0
2019117372,1.0
2019117382,5.0
2019117391,0.0
2019117413,0.0
2019117414,6.0
2019117415,1.0
2019117421,4.0
2019117430,10.0
2019117437,11.0
2019117450,8.0
2019117451,4.0
2019117535,10.0
2019117536,8.0
2019117545,3.0
2019117555,0.0
2019117556,0.0
2019117557,0.0
2019117561,1.0
2019117587,11.0
2019117606,2.0
2019117684,8.0
2019117685,3.0
2019117686,3.0
2019117687,10.0
2019117688,7.0
2019117689,0.0
2019117693,5.0
2019117694,6.0
2019117710,5.0
2019117711,4.0
2019117712,0.0
2019117713,7.0
2019117714,0.0
2019117729,4.0
2019117730,6.0
2019117747,5.0
2019117748,3.0
2019117755,2.0
2019117756,7.0
2019117780,1.0
2019117781,0.0
2019117782,0.0
2019117783,6.0
2019117784,2.0
2019117785,1.0
2019117786,2.0
2019117787,5.0
2019117788,1.0
2019117789,5.0
2019117790,1.0
2019117791,1.0
2019117819,25.0
2019117830,9.0
2019117840,3.0
2019117856,10.0
2019117888,3.0
2019117908,7.0
2019117948,24.0
2019117951,1.0
2019117966,9.0
2019118011,5.0
2019118286,0.0
2019118287,0.0
2019118299,4.0
2019118300,0.0
2019118301,0.0
2019118334,2.0
2019118349,6.0
2019118350,9.0
2019118351,1.0
2019118352,0.0
2019118354,9.0
2019118356,7.0
2019118357,9.0
2019118358,5.0
2019118366,8.0
2019118390,2.0
2019118406,24.0
2019118407,3.0
2019118408,1.0
2019118409,15.0
2019118410,2.0
2019118438,3.0
2019118443,38.0
2019118517,0.0
2019118557,3.0
2019118673,6.0
2019118674,0.0
2019118768,0.0
2019118770,15.0
2019118781,0.0
2019118782,0.0
2019118783,3.0
2019118784,1.0
2019118785,16.0
2019118786,1.0
2019118796,0.0
2019118812,3.0
2019118813,2.0
2019118835,1.0
2019118836,14.0
2019118845,7.0
2019118852,6.0
2019118853,6.0
2019118862,3.0
2019118892,0.0
2019118893,0.0
2019118894,0.0
2019118895,6.0
2019118909,14.0
2019118911,2.0
2019118912,7.0
2019118913,4.0
2019118927,31.0
2019118928,4.0
2019118931,3.0
2019118938,0.0
2019118944,0.0
2019118946,2.0
2019118948,0.0
2019118952,4.0
2019118953,0.0
2019118967,10.0
2019119026,0.0
2019119034,2.0
2019119037,10.0
2019119100,5.0
2019119106,5.0
2019119115,0.0
2019119136,13.0
2019119138,8.0
2019119139,1.0
2019119158,11.0
2019119164,0.0
2019119242,2.0
2019119251,4.0
2019119258,2.0
2019119262,0.0
2019119271,0.0
2019119282,5.0
2019119285,8.0
2019119330,5.0
2019119369,0.0
2019119373,10.0
2019119374,27.0
2019119377,10.0
2019119379,10.0
2019119380,7.0
2019119385,3.0
2019119392,24.0
2019119393,19.0
2019119394,13.0
2019119491,4.0
2019119539,5.0
2019119540,1.0
2019119614,1.0
2019119627,10.0
2019119628,30.0
2019119629,0.0
2019119630,9.0
2019119641,4.0
2019119652,1.0
2019119657,2.0
2019119674,0.0
2019119675,11.0
2019119676,6.0
2019119685,31.0
2019119686,5.0
2019119687,28.0
2019119734,5.0
2019119735,2.0
2019119832,13.0
2019119846,2.0
2019119857,3.0
2019119858,6.0
2019119859,20.0
2019120013,0.0
2019120016,6.0
2019120017,3.0
2019120027,34.0
2019120038,0.0
2019120052,0.0
2019120053,6.0
2019120054,10.0
2019120074,9.0
2019120075,10.0
2019120121,3.0
2019120138,20.0
2019120140,7.0
2019120182,0.0
2019120189,0.0
2019120190,7.0
2019120191,11.0
2019120210,4.0
2019120240,15.0
2019120308,18.0
2019120328,0.0
2019120337,5.0
2019120356,0.0
2019120401,10.0
2019120402,11.0
2019120403,0.0
2019120437,0.0
2019120439,2.0
2019120445,4.0
2019120446,0.0
2019120447,3.0
2019120452,11.0
2019120453,20.0
2019120498,4.0
2019120507,3.0
2019120531,0.0
2019120532,8.0
2019120533,10.0
2019120534,3.0
2019120574,5.0
2019120589,1.0
2019120590,8.0
2019120591,2.0
2019120597,2.0
2019120598,1.0
2019120599,6.0
2019120652,6.0
2019120653,0.0
2019120668,6.0
2019120686,0.0
2019120691,6.0
2019120692,5.0
2019120693,3.0
2019120694,7.0
2019120696,10.0
2019120838,10.0
2019120855,10.0
2019120856,5.0
2019120859,7.0
2019120861,10.0
2019120863,3.0
2019120865,16.0
2019120924,2.0
2019120946,3.0
2019121019,9.0
2019121023,3.0
2019121024,8.0
2019121146,7.0
2019121147,45.0
2019121148,0.0
2019121210,4.0
2019121211,1.0
2019121212,4.0
2019121213,0.0
2019121230,2.0
2019121280,0.0
2019121281,5.0
2019121282,10.0
2019121284,1.0
2019121285,5.0
2019121286,7.0
2019121288,0.0
2019121289,5.0
2019121290,0.0
2019121293,1.0
2019121294,4.0
2019121295,4.0
2019121297,4.0
2019121298,8.0
2019121299,4.0
2019121300,27.0
2019121301,9.0
2019121302,1.0
2019121303,0.0
2019121304,0.0
2019121305,2.0
2019121306,0.0
2019121307,8.0
2019121308,4.0
2019121323,4.0
2019121324,4.0
2019121325,4.0
2019121326,17.0
2019121327,9.0
2019121328,5.0
2019121330,4.0
2019121331,8.0
2019121332,5.0
2019121333,9.0
2019121334,23.0
2019121335,0.0
2019121336,1.0
2019121337,0.0
2019121338,11.0
2019121339,12.0
