CRN,TOT_RES_TM_min
2020085332,7.0
2020085363,5.0
2020085364,2.0
2020085392,11.0
2020085394,0.0
2020085477,2.0
2020085478,10.0
2020085480,38.0
2020085482,45.0
2020085483,75.0
2020085484,10.0
2020085567,15.0
2020085571,0.0
2020085572,20.0
2020085738,5.0
2020086093,2.0
2020086167,1.0
2020086168,3.0
2020086169,11.0
2020086170,47.0
2020086171,51.0
2020086172,6.0
2020086173,17.0
2020086175,10.0
2020086177,12.0
2020086178,80.0
2020086179,4.0
2020086180,4.0
2020086181,5.0
2020086186,11.0
2020086187,18.0
2020086188,0.0
2020086189,6.0
2020086190,23.0
2020086191,50.0
2020086192,5.0
2020086194,2.0
2020086195,10.0
2020086196,9.0
2020086197,5.0
2020086198,85.0
2020086200,8.0
2020086201,27.0
2020086202,6.0
2020086204,3.0
2020086206,5.0
2020086207,6.0
2020086208,19.0
2020086210,3.0
2020086211,85.0
2020086213,18.0
2020086214,15.0
2020086216,3.0
2020086217,67.0
2020086219,7.0
2020086220,10.0
2020086342,7.0
2020086345,6.0
2020086348,54.0
2020086349,58.0
2020086505,13.0
2020086507,31.0
2020086508,53.0
2020086509,15.0
2020086523,5.0
2020086529,17.0
2020086547,4.0
2020086595,8.0
2020086618,44.0
2020086619,1.0
2020086620,10.0
2020086621,14.0
2020086647,12.0
2020086648,19.0
2020086699,20.0
2020086700,2.0
2020086777,20.0
2020086799,4.0
2020086800,10.0
2020086801,8.0
2020086802,5.0
2020086804,17.0
2020086806,2.0
2020086808,8.0
2020086809,7.0
2020086810,0.0
2020086811,50.0
2020086812,95.0
2020086838,25.0
2020086839,25.0
2020086894,2.0
2020086895,8.0
2020086896,0.0
2020086900,57.0
2020087001,15.0
2020087003,23.0
2020087004,21.0
2020087005,16.0
2020087006,13.0
2020087007,58.0
2020087009,21.0
2020087176,3.0
2020087178,57.0
2020087179,25.0
2020087180,16.0
2020087182,10.0
2020087183,4.0
2020087184,0.0
2020087185,5.0
2020087186,9.0
2020087329,3.0
2020087330,15.0
2020087331,90.0
2020087332,65.0
2020087333,23.0
2020087334,25.0
2020087335,5.0
2020087336,75.0
2020087337,6.0
2020087338,4.0
2020087339,15.0
2020087341,5.0
2020087343,4.0
2020087344,3.0
2020087433,35.0
2020087517,25.0
2020087518,80.0
2020087520,33.0
2020087521,39.0
2020087522,13.0
2020087523,10.0
2020087524,0.0
2020087549,12.0
2020087550,4.0
2020087551,31.0
2020087553,3.0
2020087554,8.0
2020087555,2.0
2020087556,3.0
2020087559,35.0
2020087636,0.0
2020087698,10.0
2020087740,10.0
2020087766,0.0
2020087783,5.0
2020087784,6.0
2020087785,26.0
2020087786,8.0
2020087787,26.0
2020087788,35.0
2020087789,12.0
2020087791,5.0
2020087792,73.0
2020087795,7.0
2020087796,10.0
2020087797,40.0
2020087798,7.0
2020087839,2.0
2020087842,26.0
2020087846,19.0
2020087969,14.0
2020087970,95.0
2020087971,0.0
2020087972,10.0
2020088000,5.0
2020088076,0.0
2020088077,8.0
2020088078,3.0
2020088079,6.0
2020088081,6.0
2020088083,8.0
2020088090,10.0
2020088177,6.0
2020088208,2.0
2020088209,47.0
2020088210,26.0
2020088211,15.0
2020088212,15.0
2020088355,8.0
2020088356,1.0
2020088400,37.0
2020088401,22.0
2020088435,31.0
2020088509,6.0
2020088510,5.0
2020088511,26.0
2020088625,0.0
2020088626,10.0
2020088627,13.0
2020088629,49.0
2020088854,5.0
2020088897,7.0
2020088898,6.0
2020088899,7.0
2020088900,40.0
2020088901,15.0
2020088903,19.0
2020088904,14.0
2020088905,0.0
2020088906,36.0
2020088907,3.0
2020088908,13.0
2020088909,9.0
2020088914,1.0
2020088915,14.0
2020088988,8.0
2020088989,53.0
2020088990,39.0
2020088991,9.0
2020088992,3.0
2020088993,4.0
2020088994,3.0
2020088995,10.0
2020088997,3.0
2020088998,19.0
2020089000,17.0
2020089001,15.0
2020089003,4.0
2020089004,95.0
2020089005,30.0
2020089006,15.0
2020089007,10.0
2020089009,10.0
2020089076,49.0
2020089077,32.0
2020089080,7.0
2020089081,16.0
2020089082,0.0
2020089083,14.0
2020089084,8.0
2020089086,35.0
2020089089,62.0
2020089090,16.0
2020089092,10.0
2020089093,9.0
2020089096,26.0
2020089097,30.0
2020089100,13.0
2020089102,3.0
2020089103,14.0
2020089107,9.0
2020089108,40.0
2020089109,10.0
2020089158,0.0
2020089160,27.0
2020089161,5.0
2020089163,3.0
2020089164,68.0
2020089182,11.0
2020089183,29.0
2020089184,4.0
2020089186,27.0
2020089226,30.0
2020089227,20.0
2020089228,1.0
2020089230,2.0
2020089231,89.0
2020089265,13.0
2020089268,3.0
2020089299,17.0
2020089300,8.0
2020089302,24.0
2020089303,2.0
2020089304,21.0
2020089320,10.0
2020089384,25.0
2020089386,5.0
2020089387,0.0
2020089388,2.0
2020089395,2.0
2020089400,4.0
2020089453,57.0
2020089454,10.0
2020089456,13.0
2020089457,17.0
2020089458,15.0
2020089493,17.0
2020089517,12.0
2020089526,4.0
2020089528,17.0
2020089530,22.0
2020089533,15.0
2020089535,0.0
2020089566,45.0
2020089567,15.0
2020089568,2.0
2020089569,0.0
2020089570,4.0
2020089571,8.0
2020089572,12.0
2020089573,4.0
2020089574,19.0
2020089669,14.0
2020089670,8.0
2020089711,28.0
2020089713,26.0
2020089714,67.0
2020089715,23.0
2020089747,0.0
2020089781,5.0
2020089783,8.0
2020089820,5.0
2020089845,47.0
2020089846,30.0
2020089848,3.0
2020089878,30.0
2020089879,8.0
2020089881,10.0
2020089882,43.0
2020089883,22.0
2020089884,5.0
2020089885,9.0
2020089886,23.0
2020089962,11.0
2020089965,11.0
2020089966,7.0
2020089967,23.0
2020089968,11.0
2020089969,11.0
2020089970,29.0
2020089971,5.0
2020089974,11.0
2020090066,5.0
2020090079,8.0
2020090131,17.0
2020090132,23.0
2020090133,20.0
2020090134,4.0
2020090135,2.0
2020090137,12.0
2020090138,17.0
2020090139,6.0
2020090140,12.0
2020090141,17.0
2020090142,46.0
2020090258,2.0
2020090259,18.0
2020090260,1.0
2020090394,5.0
2020090397,4.0
2020090410,2.0
2020090518,7.0
2020090535,15.0
2020090641,88.0
2020090643,10.0
2020090644,5.0
2020090645,5.0
2020090646,70.0
2020090731,6.0
2020090739,7.0
2020090742,1.0
2020090745,12.0
2020090746,13.0
2020090747,0.0
2020090750,18.0
2020090754,2.0
2020090755,10.0
2020090757,11.0
2020090758,30.0
2020090761,11.0
2020090763,27.0
2020090764,13.0
2020090765,3.0
2020090767,2.0
2020090768,0.0
2020090770,0.0
2020090771,0.0
2020090773,4.0
2020090775,4.0
2020090779,16.0
2020090781,12.0
2020090784,14.0
2020090787,0.0
2020090788,13.0
2020090790,4.0
2020090792,0.0
2020090795,29.0
2020090796,22.0
2020090850,1.0
2020090853,10.0
2020090864,49.0
2020090865,14.0
2020090866,5.0
2020090868,29.0
2020090986,5.0
2020090990,35.0
2020091017,3.0
2020091093,10.0
2020091147,6.0
2020091216,8.0
2020091234,19.0
2020091235,13.0
2020091237,15.0
2020091238,17.0
2020091240,45.0
2020091241,4.0
2020091244,12.0
2020091245,17.0
2020091246,15.0
2020091249,0.0
2020091253,9.0
2020091254,19.0
2020091255,10.0
2020091313,7.0
2020091348,25.0
2020091350,1.0
2020091351,9.0
2020091352,20.0
2020091353,69.0
2020091354,4.0
2020091420,7.0
2020091424,1.0
2020091623,11.0
2020091626,9.0
2020091634,11.0
2020091635,4.0
2020091638,6.0
2020091639,40.0
2020091739,7.0
2020091764,10.0
2020091767,10.0
2020091799,25.0
2020091800,15.0
2020091801,7.0
2020091802,10.0
2020091803,0.0
2020091804,5.0
2020091807,9.0
2020091831,2.0
2020091901,0.0
2020092009,12.0
2020092010,14.0
2020092020,3.0
2020092027,4.0
2020092112,2.0
2020092260,5.0
2020092304,15.0
2020092308,34.0
2020092310,41.0
2020092311,65.0
2020092312,30.0
2020092313,15.0
2020092314,45.0
2020092315,7.0
2020092316,22.0
2020092317,6.0
2020092318,36.0
2020092319,9.0
2020092320,5.0
2020092321,26.0
2020092322,9.0
2020092323,10.0
2020092324,4.0
2020092325,9.0
2020092326,4.0
2020092328,4.0
2020092329,11.0
2020092330,11.0
2020092332,90.0
2020092334,30.0
2020092335,38.0
2020092337,0.0
2020092339,15.0
2020092340,60.0
2020092341,77.0
2020092342,24.0
2020092343,1.0
2020092344,10.0
2020092345,10.0
2020092347,6.0
2020092349,20.0
2020092350,21.0
2020092351,0.0
2020092354,1.0
2020092355,3.0
2020092356,3.0
2020092357,91.0
2020092358,51.0
2020092359,4.0
2020092360,4.0
2020092362,23.0
2020092364,9.0
2020092366,1.0
2020092367,0.0
2020092368,13.0
2020092372,0.0
2020092373,26.0
2020092374,38.0
2020092375,11.0
2020092376,0.0
2020092379,17.0
2020092380,46.0
2020092381,7.0
2020092382,2.0
2020092384,8.0
2020092387,5.0
2020092494,20.0
2020092495,21.0
2020092496,10.0
2020092499,15.0
2020092501,41.0
2020092502,2.0
2020092503,48.0
2020092504,3.0
2020092505,3.0
2020092506,49.0
2020092712,3.0
2020092714,7.0
2020092715,9.0
2020092716,11.0
2020092749,44.0
2020092750,21.0
2020092751,6.0
2020092753,0.0
2020092754,17.0
2020092755,5.0
2020092817,10.0
2020092820,60.0
2020092930,4.0
2020092963,27.0
2020092964,12.0
2020092965,9.0
2020092967,34.0
2020093030,3.0
2020093047,5.0
2020093186,15.0
2020093193,5.0
2020093218,44.0
2020093220,5.0
2020093221,5.0
2020093222,37.0
2020093223,3.0
2020093225,11.0
2020093289,0.0
2020093300,8.0
2020093301,36.0
2020093304,5.0
2020093307,10.0
2020093403,20.0
2020093429,0.0
2020093431,9.0
2020093432,7.0
2020093433,55.0
2020093434,18.0
2020093435,1.0
2020093486,11.0
2020093506,8.0
2020093507,13.0
2020093595,9.0
2020093631,4.0
2020093638,6.0
2020093639,60.0
2020093640,15.0
2020093641,11.0
2020093642,40.0
2020093665,2.0
2020093672,15.0
2020093673,22.0
2020093732,5.0
2020093756,26.0
2020093757,90.0
2020093758,0.0
2020093759,80.0
2020093777,10.0
2020093916,18.0
2020093917,13.0
2020093918,10.0
2020093919,11.0
2020093923,37.0
2020093924,8.0
2020093925,0.0
2020093926,3.0
2020093927,15.0
2020093928,5.0
2020093929,3.0
2020093931,0.0
2020093932,15.0
2020093992,15.0
2020094014,15.0
2020094025,8.0
2020094030,20.0
2020094031,48.0
2020094032,1.0
2020094033,6.0
2020094035,0.0
2020094085,95.0
2020094086,26.0
2020094116,11.0
2020094117,3.0
2020094118,3.0
2020094179,18.0
2020094180,12.0
2020094288,36.0
2020094289,0.0
2020094290,45.0
2020094293,71.0
2020094294,15.0
2020094295,0.0
2020094296,6.0
2020094297,25.0
2020094356,43.0
2020094362,0.0
2020094364,13.0
2020094367,13.0
2020094371,41.0
2020094372,0.0
2020094373,0.0
2020094376,13.0
2020094387,19.0
2020094388,11.0
2020094389,20.0
2020094440,91.0
2020094441,15.0
2020094442,29.0
2020094443,1.0
2020094444,14.0
2020094478,4.0
2020094479,5.0
2020094480,85.0
2020094481,73.0
2020094519,40.0
2020094520,1.0
2020094521,7.0
2020094523,34.0
2020094644,40.0
2020094735,14.0
2020094736,9.0
2020094737,13.0
2020094820,73.0
2020094821,25.0
2020094822,20.0
2020094823,11.0
2020094824,2.0
2020094825,47.0
2020094826,10.0
2020094827,80.0
2020094828,35.0
2020094829,24.0
2020094831,16.0
2020094832,15.0
2020094833,4.0
2020094834,46.0
2020094835,5.0
2020094838,1.0
2020094930,2.0
2020094931,15.0
2020094932,1.0
2020094933,27.0
2020094934,65.0
2020094935,3.0
2020095070,13.0
2020095145,36.0
2020095147,60.0
2020095296,6.0
2020095297,4.0
2020095298,23.0
2020095300,40.0
2020095302,10.0
2020095303,8.0
2020095599,8.0
2020095600,12.0
2020095601,1.0
2020095602,24.0
2020095604,62.0
2020095605,2.0
2020095606,15.0
2020095607,4.0
2020095609,10.0
2020095610,7.0
2020095614,17.0
2020095615,8.0
2020095628,2.0
2020095643,22.0
2020095740,18.0
2020095768,11.0
2020095769,20.0
2020095770,0.0
2020095772,41.0
2020095773,95.0
2020095774,10.0
2020095814,15.0
2020095831,4.0
2020095850,16.0
2020095851,20.0
2020095931,4.0
2020095933,40.0
2020095934,8.0
2020095935,0.0
2020095936,28.0
2020095937,29.0
2020095938,0.0
2020095973,75.0
2020095974,6.0
2020095975,10.0
2020096001,6.0
2020096011,5.0
2020096016,9.0
2020096048,9.0
2020096050,10.0
2020096051,0.0
2020096052,21.0
2020096053,35.0
2020096054,12.0
2020096055,90.0
2020096058,5.0
2020096059,32.0
2020096062,0.0
2020096137,23.0
2020096197,67.0
2020096283,7.0
2020096379,22.0
2020096399,2.0
2020096400,26.0
2020096401,30.0
2020096402,29.0
2020096473,6.0
2020096474,6.0
2020096475,1.0
2020096477,11.0
2020096511,9.0
2020096563,26.0
2020096598,51.0
2020096599,8.0
2020096600,10.0
2020096601,2.0
2020096605,10.0
2020096606,11.0
2020096607,6.0
2020096608,10.0
2020096679,7.0
2020096694,24.0
2020096697,27.0
2020096699,18.0
2020096703,9.0
2020096706,9.0
2020096708,11.0
2020096709,17.0
2020096711,8.0
2020096712,29.0
2020096714,10.0
2020096776,0.0
2020096777,15.0
2020096778,11.0
2020096779,18.0
2020096780,13.0
2020096858,10.0
2020096867,2.0
2020096979,94.0
2020096980,8.0
2020096982,19.0
2020096983,12.0
2020096984,7.0
2020096986,14.0
2020096987,10.0
2020096989,27.0
2020096990,9.0
2020096992,10.0
2020096994,57.0
2020097058,21.0
2020097062,12.0
2020097063,17.0
2020097067,21.0
2020097127,40.0
2020097128,6.0
2020097129,6.0
2020097131,72.0
2020097132,6.0
2020097133,3.0
2020097134,3.0
2020097135,13.0
2020097136,10.0
2020097137,20.0
2020097144,3.0
2020097154,10.0
2020097237,0.0
2020097245,4.0
2020097246,15.0
2020097337,2.0
2020097350,2.0
2020097352,69.0
2020097353,2.0
2020097354,15.0
2020097397,21.0
2020097398,16.0
2020097399,22.0
2020097402,2.0
2020097403,7.0
2020097406,9.0
2020097411,1.0
2020097413,1.0
2020097416,0.0
2020097418,0.0
2020097421,29.0
2020097423,2.0
2020097425,31.0
2020097428,0.0
2020097431,0.0
2020097434,7.0
2020097435,14.0
2020097437,14.0
2020097438,2.0
2020097439,3.0
2020097440,5.0
2020097447,3.0
2020097579,20.0
2020097580,1.0
2020097581,15.0
2020097582,0.0
2020097585,78.0
2020097586,34.0
2020097587,54.0
2020097588,17.0
2020097589,12.0
2020097590,20.0
2020097592,3.0
2020097593,13.0
2020097594,4.0
2020097682,10.0
2020097683,9.0
2020097685,12.0
2020097686,4.0
2020097717,7.0
2020097719,5.0
2020097722,1.0
2020097723,13.0
2020097729,18.0
2020097733,16.0
2020097734,15.0
2020097735,5.0
2020097736,16.0
2020097737,22.0
2020097738,41.0
2020097739,21.0
2020097740,4.0
2020097741,2.0
2020097742,9.0
2020097744,19.0
2020097745,10.0
2020097797,29.0
2020097798,6.0
2020097799,10.0
2020097800,20.0
2020097801,47.0
2020097802,19.0
2020097803,0.0
2020097804,3.0
2020097805,84.0
2020097806,23.0
2020097835,0.0
2020097836,10.0
2020097837,70.0
2020097911,9.0
2020097912,36.0
2020097914,8.0
2020097915,0.0
2020097916,5.0
2020097918,2.0
2020097919,77.0
2020097937,7.0
2020097993,14.0
2020098001,7.0
2020098004,2.0
2020098005,7.0
2020098006,3.0
2020098007,9.0
2020098009,15.0
2020098010,10.0
2020098012,2.0
2020098013,18.0
2020098016,13.0
2020098018,8.0
2020098019,10.0
2020098250,0.0
2020098252,26.0
2020098254,13.0
2020098257,1.0
2020098258,40.0
2020098259,39.0
2020098260,5.0
2020098284,39.0
2020098286,7.0
2020098324,10.0
2020098333,8.0
2020098345,12.0
2020098357,5.0
2020098358,4.0
2020098359,3.0
2020098360,1.0
2020098477,0.0
2020098491,3.0
2020098492,3.0
2020098493,20.0
2020098713,6.0
2020098719,2.0
2020098743,4.0
2020098744,0.0
2020098745,8.0
2020098746,4.0
2020098763,5.0
2020098804,7.0
2020098805,16.0
2020098806,11.0
2020098809,6.0
2020098810,30.0
2020098925,10.0
2020098926,5.0
2020098927,13.0
2020098928,15.0
2020098929,15.0
2020098930,24.0
2020099123,30.0
2020099124,4.0
2020099145,20.0
2020099146,21.0
2020099231,40.0
2020099268,5.0
2020099340,58.0
2020099341,18.0
2020099342,9.0
2020099345,15.0
2020099407,11.0
2020099475,5.0
2020099477,12.0
2020099478,15.0
2020099479,3.0
2020099554,0.0
2020099555,35.0
2020099557,2.0
2020099601,9.0
2020099667,15.0
2020099668,22.0
2020099669,20.0
2020099670,19.0
2020099672,4.0
2020099757,22.0
2020099767,16.0
2020099790,0.0
2020099832,1.0
2020099847,15.0
2020099848,30.0
2020099850,13.0
2020099851,15.0
2020099863,3.0
2020099872,7.0
2020099873,10.0
2020099877,31.0
2020099878,0.0
2020099879,29.0
2020099881,4.0
2020099932,32.0
2020099934,10.0
2020099935,0.0
2020099953,0.0
2020099976,11.0
2020099977,12.0
2020099978,20.0
2020099979,2.0
2020099982,8.0
2020099985,28.0
2020099986,15.0
2020099988,32.0
2020099989,40.0
2020099990,9.0
2020099991,17.0
2020100032,0.0
2020100081,14.0
2020100082,7.0
2020100084,6.0
2020100085,10.0
2020100160,0.0
2020100161,0.0
2020100163,4.0
2020100164,39.0
2020100165,6.0
2020100248,15.0
2020100249,23.0
2020100250,83.0
2020100251,10.0
2020100252,22.0
2020100254,9.0
2020100255,10.0
2020100256,2.0
2020100301,8.0
2020100313,20.0
2020100320,11.0
2020100325,14.0
2020100337,1.0
2020100345,7.0
2020100360,36.0
2020100361,63.0
2020100362,70.0
2020100363,2.0
2020100364,9.0
2020100397,10.0
2020100398,4.0
2020100446,15.0
2020100447,0.0
2020100448,2.0
2020100449,1.0
2020100450,4.0
2020100451,72.0
2020100476,0.0
2020100484,18.0
2020100489,37.0
2020100491,29.0
2020100494,0.0
2020100537,13.0
2020100555,94.0
2020100618,6.0
2020100623,36.0
2020100629,0.0
2020100763,90.0
2020100799,8.0
2020100800,9.0
2020100802,17.0
2020100803,0.0
2020100804,4.0
2020100805,5.0
2020100806,50.0
2020100807,6.0
2020100808,2.0
2020100809,41.0
2020100867,10.0
2020100873,5.0
2020100886,7.0
2020100889,2.0
2020100890,7.0
2020100947,17.0
2020100948,6.0
2020101023,25.0
2020101044,16.0
2020101046,18.0
2020101048,5.0
2020101049,13.0
2020101148,20.0
2020101152,34.0
2020101154,33.0
2020101156,8.0
2020101159,9.0
2020101160,7.0
2020101162,6.0
2020101164,23.0
2020101165,55.0
2020101169,8.0
2020101208,12.0
2020101352,19.0
2020101353,7.0
2020101354,4.0
2020101355,15.0
2020101356,6.0
2020101357,42.0
2020101358,10.0
2020101359,50.0
2020101360,0.0
2020101361,2.0
2020101362,38.0
2020101363,50.0
2020101364,5.0
2020101365,50.0
2020101460,3.0
2020101461,30.0
2020101463,5.0
2020101468,5.0
2020101469,8.0
2020101470,36.0
2020101472,72.0
2020101473,11.0
2020101474,75.0
2020101475,4.0
2020101598,3.0
2020101619,2.0
2020101675,3.0
2020101678,10.0
2020101680,3.0
2020101681,2.0
2020101718,8.0
2020101744,7.0
2020101745,7.0
2020101746,18.0
2020101747,66.0
2020101750,4.0
2020101808,2.0
2020101821,5.0
2020101822,44.0
2020101823,0.0
2020101824,7.0
2020101825,5.0
2020101826,10.0
2020101827,14.0
2020101828,40.0
2020101830,4.0
2020101846,17.0
2020101847,21.0
2020101848,5.0
2020101882,10.0
2020101950,8.0
2020101951,31.0
2020101952,45.0
2020101956,90.0
2020101957,7.0
2020101960,6.0
2020102055,10.0
2020102061,17.0
2020102062,13.0
2020102063,6.0
2020102065,22.0
2020102079,7.0
2020102080,20.0
2020102081,3.0
2020102130,43.0
2020102131,4.0
2020102132,10.0
2020102133,40.0
2020102153,44.0
2020102215,35.0
2020102216,20.0
2020102219,2.0
2020102220,23.0
2020102275,2.0
2020102276,10.0
2020102277,7.0
2020102278,80.0
2020102280,21.0
2020102356,5.0
2020102357,11.0
2020102358,8.0
2020102359,27.0
2020102361,65.0
2020102362,10.0
2020102363,31.0
2020102364,2.0
2020102365,5.0
2020102366,2.0
2020102373,7.0
2020102384,12.0
2020102387,18.0
2020102417,5.0
2020102418,7.0
2020102420,9.0
2020102421,15.0
2020102507,2.0
2020102508,7.0
2020102509,8.0
2020102586,3.0
2020102587,9.0
2020102654,10.0
2020102681,4.0
2020102682,7.0
2020102684,8.0
2020102685,10.0
2020102686,23.0
2020102835,5.0
2020102858,55.0
2020102859,12.0
2020102860,9.0
2020102861,0.0
2020102863,41.0
2020102865,5.0
2020102866,55.0
2020102868,30.0
2020102880,1.0
2020102896,4.0
2020102897,22.0
2020102898,46.0
2020102899,2.0
2020102900,3.0
2020102901,9.0
2020102902,2.0
2020102903,65.0
2020102905,16.0
2020102988,0.0
2020103005,5.0
2020103006,2.0
2020103007,0.0
2020103009,7.0
2020103010,5.0
2020103011,7.0
2020103012,95.0
2020103014,11.0
2020103015,10.0
2020103017,5.0
2020103018,30.0
2020103021,8.0
2020103024,61.0
2020103026,57.0
2020103027,15.0
2020103028,0.0
2020103029,43.0
2020103030,0.0
2020103033,10.0
2020103057,3.0
2020103061,9.0
2020103079,17.0
2020103081,9.0
2020103082,18.0
2020103083,5.0
2020103084,16.0
2020103086,21.0
2020103123,10.0
2020103129,74.0
2020103142,21.0
2020103143,21.0
2020103146,15.0
2020103181,22.0
2020103182,17.0
2020103186,4.0
2020103244,9.0
2020103252,89.0
2020103254,13.0
2020103259,11.0
2020103275,16.0
2020103276,15.0
2020103288,9.0
2020103295,5.0
2020103296,4.0
2020103298,16.0
2020103299,7.0
2020103302,14.0
2020103304,9.0
2020103306,15.0
2020103310,11.0
2020103314,10.0
2020103316,13.0
2020103317,37.0
2020103319,23.0
2020103321,8.0
2020103322,10.0
2020103324,1.0
2020103329,11.0
2020103330,12.0
2020103333,16.0
2020103334,17.0
2020103342,14.0
2020103343,9.0
2020103344,14.0
2020103345,5.0
2020103347,24.0
2020103482,2.0
2020103519,7.0
2020103520,9.0
2020103521,42.0
2020103523,11.0
2020103524,5.0
2020103525,4.0
2020103596,9.0
2020103597,3.0
2020103598,16.0
2020103599,12.0
2020103600,13.0
2020103601,2.0
2020103602,16.0
2020103603,6.0
2020103635,12.0
2020103647,5.0
2020103668,5.0
2020103741,3.0
2020103796,26.0
2020103814,0.0
2020103818,28.0
2020103820,17.0
2020103822,0.0
2020103824,4.0
2020103826,6.0
2020103829,47.0
2020103830,16.0
2020103831,21.0
2020103832,15.0
2020103910,2.0
2020103919,26.0
2020103920,45.0
2020103921,13.0
2020103949,16.0
2020103950,1.0
2020104024,40.0
2020104025,6.0
2020104026,57.0
2020104027,16.0
2020104028,1.0
2020104029,3.0
2020104031,2.0
2020104032,0.0
2020104033,60.0
2020104034,94.0
2020104035,8.0
2020104036,34.0
2020104060,10.0
2020104068,12.0
2020104070,12.0
2020104138,10.0
2020104160,25.0
2020104163,35.0
2020104334,5.0
2020104335,8.0
2020104336,19.0
2020104388,6.0
2020104389,5.0
2020104390,19.0
2020104392,20.0
2020104393,10.0
2020104394,3.0
2020104395,5.0
2020104396,15.0
2020104430,12.0
2020104439,7.0
2020104440,8.0
2020104447,11.0
2020104448,15.0
2020104483,21.0
2020104511,14.0
2020104512,0.0
2020104513,3.0
2020104514,3.0
2020104579,17.0
2020104602,11.0
2020104605,13.0
2020104685,5.0
2020104687,18.0
2020104688,7.0
2020104689,23.0
2020104690,12.0
2020104691,3.0
2020104692,15.0
2020104720,10.0
2020104722,3.0
2020104723,2.0
2020104724,35.0
2020104725,33.0
2020104744,0.0
2020104765,20.0
2020104768,20.0
2020104776,15.0
2020104791,10.0
2020104792,9.0
2020104795,15.0
2020104797,35.0
2020104829,38.0
2020104831,0.0
2020104833,42.0
2020104834,12.0
2020104836,10.0
2020104837,22.0
2020104851,3.0
2020104880,15.0
2020104881,10.0
2020104882,24.0
2020104884,5.0
2020104941,0.0
2020104956,15.0
2020104957,3.0
2020104958,1.0
2020104959,85.0
2020104960,23.0
2020104961,53.0
2020105016,3.0
2020105017,0.0
2020105018,53.0
2020105019,26.0
2020105071,6.0
2020105077,12.0
2020105114,18.0
2020105115,48.0
2020105116,36.0
2020105117,0.0
2020105142,11.0
2020105206,6.0
2020105207,0.0
2020105208,40.0
2020105209,28.0
2020105210,3.0
2020105211,33.0
2020105212,76.0
2020105239,14.0
2020105240,10.0
2020105283,35.0
2020105315,9.0
2020105317,0.0
2020105319,25.0
2020105323,5.0
2020105326,6.0
2020105327,22.0
2020105357,3.0
2020105371,1.0
2020105379,0.0
2020105380,0.0
2020105381,1.0
2020105411,3.0
2020105413,15.0
2020105414,5.0
2020105416,10.0
2020105417,19.0
2020105483,10.0
2020105484,10.0
2020105488,9.0
2020105494,19.0
2020105496,7.0
2020105500,9.0
2020105503,3.0
2020105506,13.0
2020105507,12.0
2020105508,12.0
2020105514,22.0
2020105526,28.0
2020105527,4.0
2020105531,8.0
2020105532,7.0
2020105645,10.0
2020105673,12.0
2020105674,7.0
2020105675,14.0
2020105735,5.0
2020105739,39.0
2020105740,0.0
2020105741,24.0
2020105742,21.0
2020105879,3.0
2020105881,44.0
2020105882,0.0
2020105883,3.0
2020105884,19.0
2020105885,4.0
2020105886,6.0
2020105944,1.0
2020105976,10.0
2020106079,47.0
2020106080,0.0
2020106081,42.0
2020106084,50.0
2020106179,10.0
2020106180,4.0
2020106182,10.0
2020106183,5.0
2020106184,29.0
2020106190,15.0
2020106217,18.0
2020106224,13.0
2020106246,43.0
2020106250,8.0
2020106358,22.0
2020106363,5.0
2020106364,0.0
2020106365,0.0
2020106370,25.0
2020106371,30.0
2020106374,9.0
2020106379,0.0
2020106387,33.0
2020106627,13.0
2020106628,6.0
2020106629,10.0
2020106632,5.0
2020106633,8.0
2020106634,11.0
2020106635,14.0
2020106637,78.0
2020106638,8.0
2020106639,44.0
2020106640,31.0
2020106642,20.0
2020106643,15.0
2020106644,15.0
2020106645,11.0
2020106646,53.0
2020106647,13.0
2020106648,39.0
2020106651,47.0
2020106652,1.0
2020106653,15.0
2020106654,3.0
2020106786,3.0
2020106815,10.0
2020106816,33.0
2020106817,18.0
2020106818,11.0
2020106820,11.0
2020106886,55.0
2020106887,12.0
2020106888,6.0
2020106889,80.0
2020106921,2.0
2020106944,0.0
2020106964,7.0
2020106967,8.0
2020106969,2.0
2020106972,5.0
2020106973,49.0
2020106975,15.0
2020107085,5.0
2020107086,74.0
2020107087,6.0
2020107110,8.0
2020107111,24.0
2020107113,2.0
2020107158,0.0
2020107159,13.0
2020107160,19.0
2020107204,3.0
2020107225,12.0
2020107226,25.0
2020107227,25.0
2020107229,18.0
2020107230,10.0
2020107231,17.0
2020107232,18.0
2020107233,10.0
2020107234,2.0
2020107235,28.0
2020107236,53.0
2020107318,13.0
2020107319,21.0
2020107320,75.0
2020107346,2.0
2020107347,12.0
2020107394,15.0
2020107395,9.0
2020107397,31.0
2020107398,3.0
2020107400,27.0
2020107488,18.0
2020107490,0.0
2020107519,74.0
2020107530,41.0
2020107585,44.0
2020107586,15.0
2020107612,41.0
2020107685,11.0
2020107789,10.0
2020107813,20.0
2020107814,15.0
2020107815,20.0
2020107816,65.0
2020107817,5.0
2020107818,2.0
2020107900,14.0
2020107975,23.0
2020107994,0.0
2020108028,3.0
2020108029,83.0
2020108030,0.0
2020108031,6.0
2020108032,10.0
2020108033,22.0
2020108035,55.0
2020108148,19.0
2020108228,5.0
2020108238,10.0
2020108244,10.0
2020108258,5.0
2020108259,0.0
2020108260,18.0
2020108261,18.0
2020108262,55.0
2020108263,4.0
2020108264,25.0
