,,crime_crime_Aggravated Assault Firearm,crime_crime_Aggravated Assault No Firearm,crime_crime_All Other Offenses,crime_crime_Arson,crime_crime_Burglary Non-Residential,crime_crime_Burglary Residential,crime_crime_DRIVING UNDER THE INFLUENCE,crime_crime_Disorderly Conduct,crime_crime_Embezzlement,crime_crime_Forgery and Counterfeiting,crime_crime_Fraud,crime_crime_Gambling Violations,crime_crime_Homicide - Criminal,crime_crime_Homicide - Criminal ,crime_crime_Homicide - Gross Negligence,crime_crime_Homicide - Justifiable ,crime_crime_Liquor Law Violations,crime_crime_Motor Vehicle Theft,crime_crime_Narcotic / Drug Law Violations,crime_crime_Offenses Against Family and Children,crime_crime_Other Assaults,crime_crime_Other Sex Offenses (Not Commercialized),crime_crime_Prostitution and Commercialized Vice,crime_crime_Public Drunkenness,crime_crime_Rape,crime_crime_Receiving Stolen Property,crime_crime_Robbery Firearm,crime_crime_Robbery No Firearm,crime_crime_Theft from Vehicle,crime_crime_Thefts,crime_crime_Vagrancy/Loitering,crime_crime_Vandalism/Criminal Mischief,crime_crime_Weapon Violations,crime_total,crash_crash_AUTOMOBILE_COUNT,crash_crash_BELTED_DEATH_COUNT,crash_crash_BELTED_SUSP_SERIOUS_INJ_COUNT,crash_crash_BICYCLE_COUNT,crash_crash_BICYCLE_DEATH_COUNT,crash_crash_BICYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_BUS_COUNT,crash_crash_CHLDPAS_DEATH_COUNT,crash_crash_CHLDPAS_SUSP_SERIOUS_INJ_COUNT,crash_crash_COMM_VEH_COUNT,crash_crash_DRIVER_COUNT_16YR,crash_crash_DRIVER_COUNT_17YR,crash_crash_DRIVER_COUNT_18YR,crash_crash_DRIVER_COUNT_19YR,crash_crash_DRIVER_COUNT_20YR,crash_crash_DRIVER_COUNT_50_64YR,crash_crash_DRIVER_COUNT_65_74YR,crash_crash_DRIVER_COUNT_75PLUS,crash_crash_FATAL_COUNT,crash_crash_HEAVY_TRUCK_COUNT,crash_crash_HORSE_BUGGY_COUNT,crash_crash_INJURY_COUNT,crash_crash_MCYCLE_DEATH_COUNT,crash_crash_MCYCLE_SUSP_SERIOUS_INJ_COUNT,crash_crash_MOTORCYCLE_COUNT,crash_crash_NONMOTR_COUNT,crash_crash_NONMOTR_DEATH_COUNT,crash_crash_NONMOTR_SUSP_SERIOUS_INJ_COUNT,crash_crash_PED_COUNT,crash_crash_PED_DEATH_COUNT,crash_crash_PED_SUSP_SERIOUS_INJ_COUNT,crash_crash_PERSON_COUNT,crash_crash_POSSIBLE_INJ_COUNT,crash_crash_SMALL_TRUCK_COUNT,crash_crash_SUSP_MINOR_INJ_COUNT,crash_crash_SUSP_SERIOUS_INJ_COUNT,crash_crash_SUV_COUNT,crash_crash_TOT_INJ_COUNT,crash_crash_UNB_DEATH_COUNT,crash_crash_UNB_SUSP_SERIOUS_INJ_COUNT,crash_crash_UNBELTED_OCC_COUNT,crash_crash_UNK_INJ_DEG_COUNT,crash_crash_UNK_INJ_PER_COUNT,crash_crash_VAN_COUNT,crash_crash_VEHICLE_COUNT,crash_crash_COLLISION_TYPE_0,crash_crash_COLLISION_TYPE_1,crash_crash_COLLISION_TYPE_2,crash_crash_COLLISION_TYPE_3,crash_crash_COLLISION_TYPE_4,crash_crash_COLLISION_TYPE_5,crash_crash_COLLISION_TYPE_6,crash_crash_COLLISION_TYPE_7,crash_crash_COLLISION_TYPE_8,crash_crash_COLLISION_TYPE_9,crash_crash_COLLISION_TYPE_98,crash_crash_COLLISION_TYPE_99,crash_crash_ILLUMINATION_1.0,crash_crash_ILLUMINATION_2.0,crash_crash_ILLUMINATION_3.0,crash_crash_ILLUMINATION_4.0,crash_crash_ILLUMINATION_5.0,crash_crash_ILLUMINATION_6.0,crash_crash_ILLUMINATION_8.0,crash_crash_ILLUMINATION_9.0,crash_crash_ILLUMINATION_nan,crash_crash_INTERSECT_TYPE_0,crash_crash_INTERSECT_TYPE_1,crash_crash_INTERSECT_TYPE_10,crash_crash_INTERSECT_TYPE_11,crash_crash_INTERSECT_TYPE_12,crash_crash_INTERSECT_TYPE_2,crash_crash_INTERSECT_TYPE_3,crash_crash_INTERSECT_TYPE_5,crash_crash_INTERSECT_TYPE_6,crash_crash_INTERSECT_TYPE_7,crash_crash_INTERSECT_TYPE_9,crash_crash_LOCATION_TYPE_0,crash_crash_LOCATION_TYPE_1,crash_crash_LOCATION_TYPE_2,crash_crash_LOCATION_TYPE_3,crash_crash_LOCATION_TYPE_4,crash_crash_LOCATION_TYPE_5,crash_crash_LOCATION_TYPE_6,crash_crash_LOCATION_TYPE_7,crash_crash_LOCATION_TYPE_8,crash_crash_LOCATION_TYPE_99,crash_crash_MAX_SEVERITY_LEVEL_0,crash_crash_MAX_SEVERITY_LEVEL_1,crash_crash_MAX_SEVERITY_LEVEL_2,crash_crash_MAX_SEVERITY_LEVEL_3,crash_crash_MAX_SEVERITY_LEVEL_4,crash_crash_MAX_SEVERITY_LEVEL_8,crash_crash_MAX_SEVERITY_LEVEL_9,crash_crash_RELATION_TO_ROAD_1,crash_crash_RELATION_TO_ROAD_2,crash_crash_RELATION_TO_ROAD_3,crash_crash_RELATION_TO_ROAD_4,crash_crash_RELATION_TO_ROAD_5,crash_crash_RELATION_TO_ROAD_6,crash_crash_RELATION_TO_ROAD_7,crash_crash_RELATION_TO_ROAD_9,crash_crash_ROAD_CONDITION_0,crash_crash_ROAD_CONDITION_1,crash_crash_ROAD_CONDITION_2,crash_crash_ROAD_CONDITION_3,crash_crash_ROAD_CONDITION_4,crash_crash_ROAD_CONDITION_5,crash_crash_ROAD_CONDITION_6,crash_crash_ROAD_CONDITION_7,crash_crash_ROAD_CONDITION_8,crash_crash_ROAD_CONDITION_9,crash_crash_ROAD_CONDITION_98,crash_crash_ROAD_CONDITION_99,crash_crash_TCD_TYPE_0,crash_crash_TCD_TYPE_1,crash_crash_TCD_TYPE_2,crash_crash_TCD_TYPE_3,crash_crash_TCD_TYPE_4,crash_crash_TCD_TYPE_5,crash_crash_TCD_TYPE_6,crash_crash_TCD_TYPE_7,crash_crash_TCD_TYPE_8,crash_crash_TCD_TYPE_9,crash_crash_URBAN_RURAL_3,crash_crash_WEATHER1_10,crash_crash_WEATHER1_2,crash_crash_WEATHER1_3,crash_crash_WEATHER1_4,crash_crash_WEATHER1_5,crash_crash_WEATHER1_6,crash_crash_WEATHER1_7,crash_crash_WEATHER1_8,crash_crash_WEATHER1_9,crash_crash_WEATHER1_98,crash_crash_WEATHER1_99,crash_total,traffic_stop_subject_race_asian/pacific islander,traffic_stop_subject_race_black,traffic_stop_subject_race_hispanic,traffic_stop_subject_race_other,traffic_stop_subject_race_unknown,traffic_stop_subject_race_white,traffic_stop_subject_sex_female,traffic_stop_subject_sex_male,traffic_stop_type_pedestrian,traffic_stop_type_vehicular,traffic_stop_outcome_arrest,traffic_stop_outcome_none,traffic_stop_contraband_found,traffic_stop_frisk_performed,traffic_stop_search_conducted,traffic_stop_arrest_made,traffic_stop_total
1.0,2014-11-30,2.0,8.0,37.0,0.0,6.0,9.0,10.0,3.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,29.0,0.0,0.0,1.0,2.0,0.0,3.0,7.0,18.0,45.0,0.0,28.0,1.0,246.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,104.0,7.0,2.0,4.0,4.0,11.0,31.0,0.0,0.0,6.0,16.0,1.0,4.0,60.0,0.0,10.0,0.0,0.0,6.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,13.0,0.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,20.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,3.0,6.0,9.0,1.0,26.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,21.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,669.0,97.0,645.0,32.0,8.0,6.0,439.0,344.0,883.0,537.0,690.0,31.0,1196.0,6.0,32.0,36.0,31.0,5013.0
1.0,2014-12-31,1.0,3.0,38.0,0.0,3.0,5.0,5.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,1.0,0.0,1.0,1.0,0.0,5.0,7.0,26.0,46.0,0.0,31.0,0.0,229.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,4.0,0.0,0.0,2.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,72.0,13.0,1.0,3.0,0.0,11.0,24.0,0.0,0.0,7.0,8.0,5.0,4.0,52.0,0.0,4.0,0.0,1.0,10.0,4.0,0.0,2.0,4.0,0.0,0.0,0.0,15.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,8.0,7.0,0.0,21.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,19.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,536.0,64.0,561.0,25.0,8.0,7.0,390.0,314.0,741.0,485.0,570.0,33.0,1022.0,5.0,49.0,36.0,33.0,4343.0
1.0,2015-01-31,4.0,7.0,44.0,0.0,1.0,9.0,1.0,1.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,0.0,39.0,0.0,0.0,1.0,2.0,0.0,6.0,2.0,18.0,39.0,0.0,24.0,0.0,231.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,50.0,5.0,0.0,3.0,0.0,7.0,10.0,0.0,0.0,3.0,2.0,1.0,2.0,43.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,10.0,2.0,0.0,0.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,4.0,2.0,0.0,8.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,387.0,70.0,545.0,22.0,4.0,8.0,441.0,320.0,770.0,518.0,572.0,23.0,1067.0,3.0,82.0,31.0,23.0,4499.0
1.0,2015-02-28,4.0,1.0,51.0,0.0,3.0,14.0,6.0,1.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,15.0,37.0,0.0,26.0,3.0,235.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,1.0,0.0,46.0,7.0,5.0,1.0,0.0,11.0,13.0,0.0,0.0,0.0,5.0,1.0,1.0,36.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,11.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,7.0,5.0,1.0,15.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,82.0,564.0,19.0,7.0,6.0,426.0,314.0,790.0,521.0,583.0,36.0,1068.0,9.0,65.0,40.0,36.0,4566.0
1.0,2015-03-31,1.0,10.0,33.0,0.0,2.0,8.0,4.0,3.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,35.0,1.0,0.0,1.0,0.0,0.0,2.0,8.0,21.0,29.0,0.0,30.0,2.0,229.0,21.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,2.0,0.0,17.0,0.0,0.0,0.0,6.0,0.0,1.0,5.0,0.0,1.0,59.0,8.0,4.0,1.0,1.0,10.0,17.0,0.0,0.0,1.0,7.0,0.0,2.0,40.0,1.0,4.0,0.0,0.0,6.0,4.0,0.0,4.0,5.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,6.0,6.0,0.0,20.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,13.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,464.0,84.0,524.0,19.0,6.0,7.0,509.0,333.0,816.0,545.0,604.0,35.0,1114.0,11.0,49.0,43.0,35.0,4734.0
1.0,2015-04-30,6.0,10.0,60.0,0.0,1.0,13.0,6.0,7.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,41.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,30.0,45.0,2.0,30.0,3.0,313.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,71.0,8.0,5.0,1.0,1.0,10.0,16.0,0.0,1.0,4.0,6.0,4.0,2.0,50.0,1.0,8.0,0.0,0.0,6.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,1.0,1.0,7.0,3.0,2.0,21.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,15.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,480.0,85.0,714.0,48.0,6.0,13.0,522.0,394.0,994.0,705.0,683.0,60.0,1328.0,23.0,96.0,68.0,60.0,5799.0
1.0,2015-05-31,3.0,14.0,68.0,0.0,4.0,15.0,4.0,6.0,0.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,0.0,42.0,0.0,0.0,1.0,4.0,0.0,2.0,4.0,16.0,57.0,1.0,39.0,1.0,316.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,65.0,15.0,3.0,4.0,1.0,9.0,28.0,0.0,0.0,2.0,8.0,1.0,3.0,48.0,0.0,3.0,1.0,0.0,9.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,14.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,9.0,5.0,0.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,56.0,576.0,27.0,5.0,4.0,438.0,322.0,783.0,592.0,514.0,59.0,1047.0,12.0,81.0,59.0,59.0,4634.0
1.0,2015-06-30,1.0,14.0,64.0,0.0,3.0,15.0,2.0,1.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,39.0,2.0,1.0,0.0,4.0,0.0,1.0,8.0,22.0,50.0,0.0,27.0,4.0,298.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,2.0,0.0,19.0,0.0,0.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,74.0,10.0,3.0,1.0,1.0,9.0,19.0,0.0,0.0,1.0,7.0,4.0,1.0,50.0,3.0,5.0,0.0,0.0,7.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,1.0,1.0,8.0,5.0,1.0,21.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,20.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,510.0,66.0,649.0,26.0,7.0,9.0,467.0,345.0,879.0,640.0,584.0,53.0,1171.0,23.0,77.0,61.0,53.0,5110.0
1.0,2015-07-31,7.0,11.0,54.0,0.0,2.0,9.0,6.0,3.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,24.0,60.0,0.0,44.0,0.0,284.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,12.0,1.0,2.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,75.0,16.0,3.0,2.0,0.0,10.0,27.0,0.0,0.0,6.0,9.0,4.0,3.0,58.0,1.0,10.0,0.0,0.0,8.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,14.0,6.0,1.0,19.0,4.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,17.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,23.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,604.0,52.0,560.0,28.0,6.0,12.0,486.0,346.0,798.0,591.0,553.0,48.0,1096.0,12.0,67.0,48.0,48.0,4751.0
1.0,2015-08-31,4.0,7.0,94.0,0.0,1.0,13.0,8.0,7.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,34.0,2.0,0.0,0.0,2.0,0.0,5.0,6.0,22.0,54.0,1.0,52.0,3.0,347.0,48.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,85.0,17.0,2.0,2.0,0.0,9.0,28.0,0.0,0.0,2.0,9.0,1.0,5.0,66.0,0.0,6.0,0.0,0.0,9.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,10.0,8.0,1.0,18.0,1.0,4.0,4.0,1.0,5.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,656.0,79.0,624.0,24.0,4.0,3.0,432.0,340.0,826.0,593.0,573.0,58.0,1108.0,11.0,62.0,62.0,58.0,4857.0
1.0,2015-09-30,3.0,17.0,78.0,1.0,2.0,8.0,5.0,5.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,38.0,2.0,0.0,0.0,2.0,0.0,4.0,10.0,20.0,58.0,0.0,33.0,3.0,320.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,63.0,16.0,1.0,4.0,0.0,7.0,29.0,0.0,0.0,7.0,9.0,1.0,2.0,45.0,0.0,6.0,0.0,0.0,9.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,12.0,5.0,0.0,21.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,543.0,65.0,477.0,21.0,1.0,7.0,368.0,290.0,649.0,473.0,466.0,39.0,900.0,10.0,58.0,37.0,39.0,3900.0
1.0,2015-10-31,2.0,14.0,75.0,0.0,3.0,14.0,4.0,3.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,39.0,3.0,0.0,0.0,1.0,0.0,3.0,11.0,24.0,44.0,0.0,29.0,3.0,305.0,50.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,2.0,16.0,5.0,2.0,0.0,3.0,0.0,34.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,98.0,16.0,2.0,9.0,2.0,11.0,34.0,0.0,1.0,2.0,7.0,7.0,4.0,73.0,1.0,15.0,0.0,0.0,10.0,2.0,0.0,8.0,3.0,0.0,0.0,0.0,21.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,29.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,2.0,6.0,11.0,5.0,1.0,32.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,26.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,787.0,64.0,584.0,32.0,1.0,8.0,447.0,350.0,785.0,589.0,547.0,47.0,1089.0,11.0,63.0,40.0,47.0,4704.0
1.0,2015-11-30,4.0,10.0,55.0,0.0,3.0,16.0,9.0,7.0,3.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,27.0,56.0,0.0,38.0,0.0,306.0,31.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,1.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,84.0,15.0,5.0,1.0,0.0,11.0,21.0,0.0,0.0,9.0,5.0,2.0,2.0,55.0,0.0,9.0,0.0,0.0,9.0,2.0,0.0,4.0,5.0,1.0,0.0,0.0,15.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,23.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,12.0,3.0,1.0,26.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,1.0,10.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,602.0,83.0,479.0,13.0,5.0,8.0,349.0,304.0,633.0,410.0,527.0,55.0,882.0,12.0,54.0,54.0,55.0,3923.0
